BOR;AN;FI;RS;FI_EJ;TELEMED_A1;TELEMED_A20;TELEMED_A21;TELEMED_A22;TELEMED_B1;TELEMED_B20;TELEMED_B21;TELEMED_B22;TELEMED_A2;TELEMED_A23;TELEMED_B2;TELEMED_B23;TELEMED_A3;TELEMED_A24;TELEMED_A25;TELEMED_B3;TELEMED_B24;TELEMED_B25;TELEMED_A4;TELEMED_B4;TELEMED_A17;TELEMED_A18;TELEMED_A19;TELEMED_A39;TELEMED_A26;TELEMED_A27;TELEMED_A28;TELEMED_A29;TELEMED_A30;TELEMED_A31;TELEMED_A32;TELEMED_A33;TELEMED_A34;TELEMED_A35;TELEMED_A36;TELEMED_A37;TELEMED_A38
TELEMED;2024;060021342;CTRE COBALTH TRAIT HTE ENERG SITE CLIN;060003621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;060025285;UAD VALLEE DE LA VESUBIE;750060402;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0
TELEMED;2024;060780350;CLINIQUE LES HELLENIDES;310025010;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1
TELEMED;2024;060780491;INSTITUT ARNAULT TZANCK;060790797;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;1;0;0;0;0;0
TELEMED;2024;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;0;;;;0;;;;1;1;0;0;0;;;0;;;0;0;1;0;;1;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;060780996;CHS SAINTE MARIE;630786754;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;1
TELEMED;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;1;0;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;20;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;1;1;0;0;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;060789674;CENTRE HELIO MARIN;130037815;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;1;0;0;0;0;1
TELEMED;2024;060800174;FONDATION LENVAL;060800174;0;;;;1;0;0;0;1;1;1;1;1;0;0;0;;;0;0;1;0;;1;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;070000021;CH DE JOYEUSE;070007927;0;0;0;0;0;;;;0;0;0;;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2024;070000070;CH DU CHEYLARD;070780150;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2024;070000096;HOPITAL PRIVE DE SAINT AGREVE;070780184;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;070000112;CH LEOPOLD OLLIER;070007927;0;0;0;0;0;;;;0;0;0;;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2024;070000187;CH DE LAMASTRE;070780366;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2024;070000195;CH DE TOURNON SUR RHONE;070780374;1;1;0;0;0;;;;1;0;0;;0;;;0;;;0;0;1;1;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0
TELEMED;2024;070000609;CH ARDECHE MERIDIONALE - AUBENAS;070005566;1;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;0;;1;0;1;0;0;0;1;0;0;1;0;0;0;1
TELEMED;2024;070780317;CHS SAINTE-MARIE PRIVAS;630786754;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2024;070786231;AURAL UNITE DIALYSE CH AUBENAS;690796552;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;070786249;AURAL UNITE DIALYSE CH ANNONAY;690796552;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2024;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2024;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;;0;0;0;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2024;090000019;CH SAINT LOUIS AX LES THERMES;090180019;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;22;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;2;1;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;1;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;1;1;43;1;0;0;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2024;100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;100000041;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;100000140;CH DE PROXIMITE CHRISTIAN BRAUN;100000058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;1;1;1;0;1;0;0;0;0;1;0;0
TELEMED;2024;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;1;1;1;1;0;;0;0;1;1;0;;1;1;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;110000023;CH CARCASSONNE;110780061;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;1;41;0;0;1;1;0;0;1;0;0;0;0;1;0;1
TELEMED;2024;110003118;CL DU SUD CARCASSONNE;110007341;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;110004942;LES QUATRE FONTAINES KORIAN NARBONNE;310021324;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;1;1;0;1;1;1;0;0;0;0;0
TELEMED;2024;110005048;HAD HOPITAL PRIVE DU GRAND NARBONNE;110000114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;110780152;CLINIQUE DE MIREMONT BADENS;110000064;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;110780202;CL KORIAN LA VERNEDE;310021316;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;110780483;POLYCL MONTREAL CARCASSONNE;110000155;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;110786324;USSAP;110786324;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;110786746;SSR LIMOUX ARAGOU LES TILLEULS USSAP;110786324;0;;;;0;;;;0;;0;;0;;;0;;;0;0;1;1;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;0;0;1;1;0;0;1;0;0;0;0;1;0;0
TELEMED;2024;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;0;;;;1;0;1;0;0;;1;1;0;;;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2024;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;0;;;;1;0;1;1;0;;1;1;0;;;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;120001748;AIDER SANTE UAD UDM MILLAU;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2024;120004569;CH MILLAU;120004528;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;120780135;CTRE SSR LA CLAUZE ST JEAN DELNOUS;120000104;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0
TELEMED;2024;120780283;CHS STE MARIE RODEZ;630786754;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;1;1;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;;0;0;1;0;0;1;1;0;0;0;0;0;0;1
TELEMED;2024;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;0;;;;0;;;;1;0;1;1;0;;;0;;;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;130001225;HOPITAL DU PAYS SALONAIS;130782634;1;1;1;0;0;0;0;0;1;1;0;1;0;;;0;;;0;0;1;1;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2024;130001647;INSTITUT PAOLI CALMETTES;130784127;1;0;1;1;0;;;;1;0;0;;1;0;1;0;;;0;0;1;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;130002496;CHS VALVERT MARSEILLE;130786494;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;1;1;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;1;1;0;0;0;0;0;0;0
TELEMED;2024;130034002;DIAVERUM PROVENCE SALON;690049895;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;130034044;DIAVERUM PROVENCE MARIGNANE SITE CLIN;690049895;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;690049895;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;130043664;HOPITAL EUROPEEN;130002157;1;1;0;1;0;;;;1;0;1;0;1;1;1;0;;;0;0;1;1;2;1;0;1;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2024;130780521;APHM HOPITAL NORD;130786049;1;1;1;1;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;130782444;CLINIQUE DU CHATEAU DE FLORANS;130001100;0;;;;1;0;0;0;0;;0;;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;130782493;SSR CLINIQUE SAINT LAURENT;330050899;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2024;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;130783293;APHM HOPITAL LA TIMONE;130786049;1;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2024;130783665;CLINIQUE DE BONNEVEINE;130043722;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;5;1;0;1;1;1;1;1;0;1;0;1;1;1;0
TELEMED;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2024;130784481;DIAVERUM PROVENCE MARSEILLE 8E;690049895;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
