BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST
CHIRCAR_P;2024;060000510;CH D'ANTIBES JUAN LES PINS;060780954;N2200;5.93;;;
CHIRCAR_P;2024;060000510;CH D'ANTIBES JUAN LES PINS;060780954;N2510;4.71;;;
CHIRCAR_P;2024;060000510;CH D'ANTIBES JUAN LES PINS;060780954;N4130;3.5;;;
CHIRCAR_P;2024;060000510;CH D'ANTIBES JUAN LES PINS;060780954;NAUT;0.5;;;
CHIRCAR_P;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;M103X;0.2;;0;0
CHIRCAR_P;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;M1040;2.3;3;1;1
CHIRCAR_P;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;N2200;4.7;;;
CHIRCAR_P;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;N4130;1.6;;;
CHIRCAR_P;2024;060000544;CH DE CANNES SIMONE VEIL;060780988;NAUT;0.2;;;
CHIRCAR_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;M103X;;29;;
CHIRCAR_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;M1040;;19;1;
CHIRCAR_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;M104I;;;;1
CHIRCAR_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;M1160;;22;;
CHIRCAR_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;N2320;2.2;;;
CHIRCAR_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;N4130;3.4;;;
CHIRCAR_P;2024;060780715;CLINIQUE SAINT GEORGE;060000361;NAUT;2;;;
CHIRCAR_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;M1040;9.11;1;1;1
CHIRCAR_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;MAUT;0.27;;0;0
CHIRCAR_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2200;46.42;;;
CHIRCAR_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2310;0.17;;;
CHIRCAR_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2510;37.95;;;
CHIRCAR_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N4130;0.48;;;
CHIRCAR_P;2024;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;NAUT;26.53;;;
CHIRCAR_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M103X;7.36;;0;1
CHIRCAR_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M1040;11.73;;0;1
CHIRCAR_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M2140;3;;0;1
CHIRCAR_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2200;19.83;;;
CHIRCAR_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2310;3.25;;;
CHIRCAR_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2320;1.7;;;
CHIRCAR_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2510;0.17;;;
CHIRCAR_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N4130;3;;;
CHIRCAR_P;2024;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;NAUT;1.5;;;
CHIRCAR_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;M1040;1.13;;0;1
CHIRCAR_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2200;1.62;;;
CHIRCAR_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N4130;1.43;;;
CHIRCAR_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;NAUT;1.18;;;
CHIRCAR_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M1040;1.04;;0;1
CHIRCAR_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2200;2.54;0;;
CHIRCAR_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N4130;1;0;;
CHIRCAR_P;2024;110000023;CH CARCASSONNE;110780061;M2140;2;1;;
CHIRCAR_P;2024;110000023;CH CARCASSONNE;110780061;N2200;5.49;;;
CHIRCAR_P;2024;110000023;CH CARCASSONNE;110780061;N2510;2.6;;;
CHIRCAR_P;2024;110000023;CH CARCASSONNE;110780061;N4130;2.3;;;
CHIRCAR_P;2024;110000023;CH CARCASSONNE;110780061;NAUT;1.86;;;
CHIRCAR_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M1040;2;2;;
CHIRCAR_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M104I;2;2;;
CHIRCAR_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2200;5.14;;;
CHIRCAR_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N4130;2.95;;;
CHIRCAR_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M1040;3.01;;0;1
CHIRCAR_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2200;10.99;;;
CHIRCAR_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2510;1.87;;;
CHIRCAR_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N4130;0.82;;;
CHIRCAR_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NAUT;2.1;;;
CHIRCAR_P;2024;130041767;EUROMED CARDIO;130041262;M1040;;6;;
CHIRCAR_P;2024;130041767;EUROMED CARDIO;130041262;M104I;;3;;1
CHIRCAR_P;2024;130041767;EUROMED CARDIO;130041262;N2200;2.17;;;
CHIRCAR_P;2024;130041767;EUROMED CARDIO;130041262;N4130;2.91;;;
CHIRCAR_P;2024;130041767;EUROMED CARDIO;130041262;NAUT;3.1;;;
CHIRCAR_P;2024;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;M103X;0;5;0;1
CHIRCAR_P;2024;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;M1040;0;11;1;0
CHIRCAR_P;2024;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;N2200;5;0;;
CHIRCAR_P;2024;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;N4130;3;;;
CHIRCAR_P;2024;130780521;APHM HOPITAL NORD;130786049;N2200;32.04;;;
CHIRCAR_P;2024;130780521;APHM HOPITAL NORD;130786049;N2510;22;;;
CHIRCAR_P;2024;130780521;APHM HOPITAL NORD;130786049;N4130;5.15;;;
CHIRCAR_P;2024;130780521;APHM HOPITAL NORD;130786049;NAUT;9.38;;;
CHIRCAR_P;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;M103X;;23;0;1
CHIRCAR_P;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;M1040;;18;1;0
CHIRCAR_P;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;M104I;;3;0;1
CHIRCAR_P;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;M1160;;23;0;1
CHIRCAR_P;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;MAUT;0.21;;0;0
CHIRCAR_P;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N2200;53.92;;;
CHIRCAR_P;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N2320;2;;;
CHIRCAR_P;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N2510;1.05;;;
CHIRCAR_P;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N4130;8.83;;;
CHIRCAR_P;2024;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;NAUT;13.27;;;
CHIRCAR_P;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;M103X;;11;1;1
CHIRCAR_P;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;M1040;;9;1;0
CHIRCAR_P;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;M104I;;3;0;1
CHIRCAR_P;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N2200;11.1;;;
CHIRCAR_P;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N2310;;3;;
CHIRCAR_P;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N2510;7.01;;;
CHIRCAR_P;2024;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;NAUT;1.89;;;
CHIRCAR_P;2024;130783293;APHM HOPITAL LA TIMONE;130786049;M1040;;;1;0
CHIRCAR_P;2024;130783293;APHM HOPITAL LA TIMONE;130786049;M2140;;;0;1
CHIRCAR_P;2024;130783293;APHM HOPITAL LA TIMONE;130786049;N2200;41.29;;;
CHIRCAR_P;2024;130783293;APHM HOPITAL LA TIMONE;130786049;N2510;20.77;;;
CHIRCAR_P;2024;130783293;APHM HOPITAL LA TIMONE;130786049;N4130;7.42;;;
CHIRCAR_P;2024;130783293;APHM HOPITAL LA TIMONE;130786049;NAUT;3.55;;;
CHIRCAR_P;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;M103X;;5;0;1
CHIRCAR_P;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;M1040;;13;0;1
CHIRCAR_P;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;M104I;;10;0;1
CHIRCAR_P;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;M1160;;6;0;1
CHIRCAR_P;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;M2140;0.4;3;0;1
CHIRCAR_P;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;N2200;22.89;;;
CHIRCAR_P;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;N2510;15.96;;;
CHIRCAR_P;2024;130784051;HOPITAL PRIVE CLAIRVAL;130037823;NAUT;4.86;;;
CHIRCAR_P;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M103X;;5;0;1
CHIRCAR_P;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M1040;;10;1;0
CHIRCAR_P;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M104I;;3;1;0
CHIRCAR_P;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M1140;;1;0;0
CHIRCAR_P;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;M1160;;1;0;1
CHIRCAR_P;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2200;10;;;
CHIRCAR_P;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2310;2;;;
CHIRCAR_P;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N2510;2;;;
CHIRCAR_P;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;N4130;3;;;
CHIRCAR_P;2024;130784713;HP MARSEILLE BEAUREGARD VERT COTEAU;130038847;NAUT;6;;;
CHIRCAR_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;M103X;;9;;
CHIRCAR_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;M1040;1.7;27;;
CHIRCAR_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;M104I;;13;;
CHIRCAR_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;M2140;;4;;
CHIRCAR_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;MAUT;0.5;3;;
CHIRCAR_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;N2200;20.25;;;
CHIRCAR_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;N2510;8.67;;;
CHIRCAR_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;N4130;5.01;;;
CHIRCAR_P;2024;130785652;HOPITAL SAINT JOSEPH;130014228;NAUT;14.85;;;
CHIRCAR_P;2024;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M1140;;;0;1
CHIRCAR_P;2024;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M2140;;;0;1
CHIRCAR_P;2024;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;MAUT;0.6;;;
CHIRCAR_P;2024;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2200;8.92;;;
CHIRCAR_P;2024;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;NAUT;19.04;;;
CHIRCAR_P;2024;140000209;CHU CAEN;140000100;M1040;16.8;;1;1
CHIRCAR_P;2024;140000209;CHU CAEN;140000100;M2140;5.2;;1;0
CHIRCAR_P;2024;140000209;CHU CAEN;140000100;MAUT;3.55;;0;0
CHIRCAR_P;2024;140000209;CHU CAEN;140000100;N2200;45.79;;;
CHIRCAR_P;2024;140000209;CHU CAEN;140000100;N2510;36.29;;;
CHIRCAR_P;2024;140000209;CHU CAEN;140000100;NAUT;12.6;;;
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;M103X;;20;1;1
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;M1040;;11;1;1
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;M104I;;5;1;1
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;M1160;;19;0;1
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;M2140;;3;0;1
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;MAUT;;1;0;0
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;N2200;17;;;
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;N2310;;10;;
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;N2320;10.32;;;
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;N2510;12.95;;;
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;N4130;;5;;
CHIRCAR_P;2024;140017237;HOPITAL PRIVE ST MARTIN;140003278;NAUT;2.3;;;
CHIRCAR_P;2024;150000040;CH HENRI MONDOR;150780096;M1040;2.8;;0;1
CHIRCAR_P;2024;150000040;CH HENRI MONDOR;150780096;N2200;6.7;;;
CHIRCAR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1040;2.07;;1;1
CHIRCAR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2200;3.98;;;
CHIRCAR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2510;1.57;;;
CHIRCAR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N4130;3;;;
CHIRCAR_P;2024;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;NAUT;0.5;;;
CHIRCAR_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;M1040;8;;0;1
CHIRCAR_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;M104I;8;;0;1
CHIRCAR_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2200;20.49;;;
CHIRCAR_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2510;15.2;;;
CHIRCAR_P;2024;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;NAUT;2.64;;;
CHIRCAR_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;M1040;2.91;2;0;1
CHIRCAR_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;N2200;11.79;;;
CHIRCAR_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;N2510;1.71;;;
CHIRCAR_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;N4130;0.86;;;
CHIRCAR_P;2024;170000103;CH DE SAINTONGE - SAINTES;170780175;NAUT;1.43;;;
CHIRCAR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;M1040;3.7;;0;1
CHIRCAR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;M104I;;;0;1
CHIRCAR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N2200;10.97;;;
CHIRCAR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N2510;1.1;;;
CHIRCAR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;N4130;1.9;;;
CHIRCAR_P;2024;180000010;CH BOURGES - JACQUES COEUR;180000028;NAUT;0.5;;;
CHIRCAR_P;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;M1040;5.57;;0;1
CHIRCAR_P;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;M104I;2;;0;1
CHIRCAR_P;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N2200;8.5;;;
CHIRCAR_P;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N2510;0.8;;;
CHIRCAR_P;2024;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;NAUT;0.3;;;
CHIRCAR_P;2024;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;M103X;;21;0;1
CHIRCAR_P;2024;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;M1040;;9;1;1
CHIRCAR_P;2024;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;M104I;;8;0;1
CHIRCAR_P;2024;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;M1160;;2;0;0
CHIRCAR_P;2024;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;M103X;2.65;;1;0
CHIRCAR_P;2024;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;M1040;9.38;5;1;1
CHIRCAR_P;2024;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;M2140;5.5;0;0;1
CHIRCAR_P;2024;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N2200;10.68;;;
CHIRCAR_P;2024;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N2320;3.89;;;
CHIRCAR_P;2024;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N2510;6.64;;;
CHIRCAR_P;2024;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;NAUT;2.2;;;
CHIRCAR_P;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;M103X;24.39;;1;0
CHIRCAR_P;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;M1040;13.7;;1;1
CHIRCAR_P;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;M1140;12.62;;;1
CHIRCAR_P;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;M1160;3.9;;0;1
CHIRCAR_P;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;M2140;3.66;;0;1
CHIRCAR_P;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N2200;12.51;;;
CHIRCAR_P;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N2510;7.87;;;
CHIRCAR_P;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N4130;1.07;;;
CHIRCAR_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;M1040;0.06;;0;1
CHIRCAR_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;M104I;3;;0;1
CHIRCAR_P;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;N2200;0.5;;;
CHIRCAR_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;M103X;0;0;1;0
CHIRCAR_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;M1040;3.35;0;1;1
CHIRCAR_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2200;13.8;0;;
CHIRCAR_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;N2510;4.05;0;;
CHIRCAR_P;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;NAUT;1.25;0;;
CHIRCAR_P;2024;250000270;CLINIQUE SAINT VINCENT BESANCON;250000643;M103X;;12;;
CHIRCAR_P;2024;250000270;CLINIQUE SAINT VINCENT BESANCON;250000643;M1040;;14;;
CHIRCAR_P;2024;250000270;CLINIQUE SAINT VINCENT BESANCON;250000643;N2200;3.45;;;
CHIRCAR_P;2024;250000270;CLINIQUE SAINT VINCENT BESANCON;250000643;N2510;1.8;;;
CHIRCAR_P;2024;250000270;CLINIQUE SAINT VINCENT BESANCON;250000643;NAUT;1;;;
CHIRCAR_P;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;M103X;3.07;0;1;1
CHIRCAR_P;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;M1040;3.97;9;1;1
CHIRCAR_P;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;M104I;11;9;0;1
CHIRCAR_P;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;M2140;4.08;2;1;1
CHIRCAR_P;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;N2200;39.58;;;
CHIRCAR_P;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;N2310;3.72;;;
CHIRCAR_P;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;N2320;3.65;;;
CHIRCAR_P;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;N2510;15.52;;;
CHIRCAR_P;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;NAUT;21.27;;;
CHIRCAR_P;2024;260000013;CH DE VALENCE;260000021;M103X;0.11;;;
CHIRCAR_P;2024;260000013;CH DE VALENCE;260000021;M1040;4.52;;;
CHIRCAR_P;2024;260000013;CH DE VALENCE;260000021;N2200;14.08;;;
CHIRCAR_P;2024;260000013;CH DE VALENCE;260000021;N2310;0.11;;;
CHIRCAR_P;2024;260000013;CH DE VALENCE;260000021;N2320;0.14;;;
CHIRCAR_P;2024;260000013;CH DE VALENCE;260000021;N2510;6.3;;;
CHIRCAR_P;2024;260000013;CH DE VALENCE;260000021;N4130;1.72;;;
CHIRCAR_P;2024;260000013;CH DE VALENCE;260000021;NAUT;2.46;;;
CHIRCAR_P;2024;270000862;CLINIQUE BERGOUIGNAN;270000953;M103X;;11;0;0
CHIRCAR_P;2024;270000862;CLINIQUE BERGOUIGNAN;270000953;M1040;4.41;;1;0
CHIRCAR_P;2024;270000862;CLINIQUE BERGOUIGNAN;270000953;M104I;;4;0;1
CHIRCAR_P;2024;270000862;CLINIQUE BERGOUIGNAN;270000953;N2200;11.48;;;
CHIRCAR_P;2024;270000862;CLINIQUE BERGOUIGNAN;270000953;N2510;8.88;;;
CHIRCAR_P;2024;270000862;CLINIQUE BERGOUIGNAN;270000953;NAUT;15.91;;;
CHIRCAR_P;2024;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;M1040;3.1;;0;1
CHIRCAR_P;2024;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;M104I;;;0;1
CHIRCAR_P;2024;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N2200;7.55;;;
CHIRCAR_P;2024;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N2510;3.55;;;
CHIRCAR_P;2024;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;N4130;2.5;;;
CHIRCAR_P;2024;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;NAUT;1;;;
CHIRCAR_P;2024;290000025;CHIC QUIMPER;290020700;M1040;3;;0;1
CHIRCAR_P;2024;290000025;CHIC QUIMPER;290020700;N2200;5.54;;;
CHIRCAR_P;2024;290000025;CHIC QUIMPER;290020700;N2510;2.39;;;
CHIRCAR_P;2024;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;M1040;0.05;;0;0
CHIRCAR_P;2024;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N2200;0.07;;;
CHIRCAR_P;2024;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N2320;0.01;;;
CHIRCAR_P;2024;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;N2510;0.02;;;
CHIRCAR_P;2024;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;NAUT;0.01;;;
