BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST
DIALYSE_P;2024;060792736;AGAHTIR AUTODIALYSE NICE;060790540;NCINF;4.85;;;
DIALYSE_P;2024;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;M1110;;5;0;0
DIALYSE_P;2024;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;N4100;0.4;;;
DIALYSE_P;2024;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;NAUT;0.96;;;
DIALYSE_P;2024;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;NCINF;3.39;;;
DIALYSE_P;2024;060792926;CTRE NEPHRO B.BRAUN AVITUM ANTIBES;920040862;M1110;;4;0;1
DIALYSE_P;2024;060792926;CTRE NEPHRO B.BRAUN AVITUM ANTIBES;920040862;N2500;5;;;
DIALYSE_P;2024;060792926;CTRE NEPHRO B.BRAUN AVITUM ANTIBES;920040862;N4100;2;;;
DIALYSE_P;2024;060792926;CTRE NEPHRO B.BRAUN AVITUM ANTIBES;920040862;NAUT;15;2;;
DIALYSE_P;2024;060792926;CTRE NEPHRO B.BRAUN AVITUM ANTIBES;920040862;NCINF;35;1;;
DIALYSE_P;2024;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;M1110;0.22;;0;0
DIALYSE_P;2024;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;N4100;0.35;;;
DIALYSE_P;2024;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;NAUT;0.28;;;
DIALYSE_P;2024;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;NCINF;2.66;;;
DIALYSE_P;2024;070000179;CH ARDECHE NORD;070780358;M1110;3.14;0;0;0
DIALYSE_P;2024;070000179;CH ARDECHE NORD;070780358;N2500;7.18;0;;
DIALYSE_P;2024;070000179;CH ARDECHE NORD;070780358;NAUT;7.95;0;;
DIALYSE_P;2024;070000179;CH ARDECHE NORD;070780358;NCINF;20.23;0;;
DIALYSE_P;2024;070004726;AGDUC CENTRE DE DIALYSE AUBENAS;380793802;M1110;1.52;;0;1
DIALYSE_P;2024;070004726;AGDUC CENTRE DE DIALYSE AUBENAS;380793802;NAUT;7.25;;;
DIALYSE_P;2024;070004726;AGDUC CENTRE DE DIALYSE AUBENAS;380793802;NCINF;11.14;;;
DIALYSE_P;2024;070786231;AURAL UNITE DIALYSE CH AUBENAS;690796552;M1110;0.16;;;1
DIALYSE_P;2024;070786231;AURAL UNITE DIALYSE CH AUBENAS;690796552;NAUT;0.13;0;;
DIALYSE_P;2024;070786231;AURAL UNITE DIALYSE CH AUBENAS;690796552;NCINF;3.76;;;
DIALYSE_P;2024;070786249;AURAL UNITE DIALYSE CH ANNONAY;690796552;M1110;0;4;;1
DIALYSE_P;2024;070786249;AURAL UNITE DIALYSE CH ANNONAY;690796552;NAUT;0.05;0;;
DIALYSE_P;2024;070786249;AURAL UNITE DIALYSE CH ANNONAY;690796552;NCINF;1.95;1;;
DIALYSE_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;M1110;1.1;;0;1
DIALYSE_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2500;14.26;;;
DIALYSE_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;NAUT;1.15;1;;
DIALYSE_P;2024;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;NCINF;22.99;;;
DIALYSE_P;2024;080005846;UNITE D AUTODIALYSE DE BAZEILLES;510000953;M1110;0.15;;;
DIALYSE_P;2024;080005846;UNITE D AUTODIALYSE DE BAZEILLES;510000953;NCINF;2;;;
DIALYSE_P;2024;080011182;UAD ET UDM ARPDD;510000953;M1110;0.75;;0;0
DIALYSE_P;2024;080011182;UAD ET UDM ARPDD;510000953;N2500;1;;;
DIALYSE_P;2024;080011182;UAD ET UDM ARPDD;510000953;NAUT;1;;;
DIALYSE_P;2024;080011182;UAD ET UDM ARPDD;510000953;NCINF;20;;;
DIALYSE_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;M1110;2.3;;0;1
DIALYSE_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;N2500;6.27;;;
DIALYSE_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;NAUT;0.3;;;
DIALYSE_P;2024;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;NCINF;10.82;;;
DIALYSE_P;2024;090002833;AAIR UAD UDM DD PAMIERS;310000633;M1110;0.64;;1;1
DIALYSE_P;2024;090002833;AAIR UAD UDM DD PAMIERS;310000633;N4100;0.2;;;
DIALYSE_P;2024;090002833;AAIR UAD UDM DD PAMIERS;310000633;NAUT;0.63;2;;
DIALYSE_P;2024;090002833;AAIR UAD UDM DD PAMIERS;310000633;NCINF;0.12;6;;
DIALYSE_P;2024;090784125;AAIR UAD LAVELANET;310000633;M1110;0.16;;1;1
DIALYSE_P;2024;090784125;AAIR UAD LAVELANET;310000633;N4100;0.2;;;
DIALYSE_P;2024;090784125;AAIR UAD LAVELANET;310000633;NAUT;0.63;2;;
DIALYSE_P;2024;090784125;AAIR UAD LAVELANET;310000633;NCINF;0.12;3;;
DIALYSE_P;2024;090784679;AAIR UAD UDM ST LIZIER;310000633;M1110;0.2;;1;1
DIALYSE_P;2024;090784679;AAIR UAD UDM ST LIZIER;310000633;N4100;0.2;;;
DIALYSE_P;2024;090784679;AAIR UAD UDM ST LIZIER;310000633;NAUT;0.63;2;;
DIALYSE_P;2024;090784679;AAIR UAD UDM ST LIZIER;310000633;NCINF;0.12;6;;
DIALYSE_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M1110;0.3;;0;1
DIALYSE_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2500;12.09;;;
DIALYSE_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NAUT;6.13;;;
DIALYSE_P;2024;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NCINF;15.88;;;
DIALYSE_P;2024;100005958;UNITE D'AUTO-DIALYSE DE ROMILLY;510000953;M1110;0.15;;0;0
DIALYSE_P;2024;100005958;UNITE D'AUTO-DIALYSE DE ROMILLY;510000953;NCINF;2;;;
DIALYSE_P;2024;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;M1110;0.5;;;
DIALYSE_P;2024;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;N2500;1;;;
DIALYSE_P;2024;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;NAUT;1;;;
DIALYSE_P;2024;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;NCINF;18;;;
DIALYSE_P;2024;110000023;CH CARCASSONNE;110780061;M1110;0.83;;0;
DIALYSE_P;2024;110000023;CH CARCASSONNE;110780061;N2500;12.23;;;
DIALYSE_P;2024;110000023;CH CARCASSONNE;110780061;NAUT;2.1;;;
DIALYSE_P;2024;110000023;CH CARCASSONNE;110780061;NCINF;26.16;;;
DIALYSE_P;2024;110004413;AIDER SANTE UAD NARBONNE;340000264;M1110;0.26;;0;1
DIALYSE_P;2024;110004413;AIDER SANTE UAD NARBONNE;340000264;N4100;0.63;;;
DIALYSE_P;2024;110004413;AIDER SANTE UAD NARBONNE;340000264;NAUT;1.18;;;
DIALYSE_P;2024;110004413;AIDER SANTE UAD NARBONNE;340000264;NCINF;0.42;7;;
DIALYSE_P;2024;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;M1110;0.24;;0;1
DIALYSE_P;2024;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;N4100;0.2;;;
DIALYSE_P;2024;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;NAUT;0.39;;;
DIALYSE_P;2024;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;NCINF;0.19;4;;
DIALYSE_P;2024;110004439;AIDER SANTE UAD TREBES;340000264;M1110;0.16;;0;1
DIALYSE_P;2024;110004439;AIDER SANTE UAD TREBES;340000264;N4100;0.3;;;
DIALYSE_P;2024;110004439;AIDER SANTE UAD TREBES;340000264;NAUT;0.5;;;
DIALYSE_P;2024;110004439;AIDER SANTE UAD TREBES;340000264;NCINF;0.24;4;;
DIALYSE_P;2024;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;M1110;0.45;;0;1
DIALYSE_P;2024;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;N4100;0.91;;;
DIALYSE_P;2024;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;NAUT;1.48;;;
DIALYSE_P;2024;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;NCINF;9.27;4;;
DIALYSE_P;2024;110010535;AIDER SANTE DIALYSE DOMICILE NARBONNE;340000264;M1110;0.03;1;0;1
DIALYSE_P;2024;110010535;AIDER SANTE DIALYSE DOMICILE NARBONNE;340000264;N4100;0.19;;;
DIALYSE_P;2024;110010535;AIDER SANTE DIALYSE DOMICILE NARBONNE;340000264;NAUT;0.17;;;
DIALYSE_P;2024;110010535;AIDER SANTE DIALYSE DOMICILE NARBONNE;340000264;NCINF;0.07;;;
DIALYSE_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;M1110;;3;0;1
DIALYSE_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2500;6.6;;;
DIALYSE_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N4100;2;;;
DIALYSE_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;NAUT;1;;;
DIALYSE_P;2024;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;NCINF;19.5;;;
DIALYSE_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M1110;3.66;;0;1
DIALYSE_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2500;4.46;;;
DIALYSE_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NAUT;1.9;;;
DIALYSE_P;2024;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NCINF;14.88;;;
DIALYSE_P;2024;120001748;AIDER SANTE UAD UDM MILLAU;340000264;M1110;0.53;;0;1
DIALYSE_P;2024;120001748;AIDER SANTE UAD UDM MILLAU;340000264;N4100;0.35;;;
DIALYSE_P;2024;120001748;AIDER SANTE UAD UDM MILLAU;340000264;NAUT;2.77;;;
DIALYSE_P;2024;120001748;AIDER SANTE UAD UDM MILLAU;340000264;NCINF;12.09;;;
DIALYSE_P;2024;120005228;AAIR UAD UDM RODEZ;310000633;M1110;0.27;;1;1
DIALYSE_P;2024;120005228;AAIR UAD UDM RODEZ;310000633;N4100;0.2;;;
DIALYSE_P;2024;120005228;AAIR UAD UDM RODEZ;310000633;NAUT;0.63;2;;
DIALYSE_P;2024;120005228;AAIR UAD UDM RODEZ;310000633;NCINF;0.12;5;;
DIALYSE_P;2024;120007786;AAIR UAD UDM DD ST REMY;310000633;M1110;0.13;;1;1
DIALYSE_P;2024;120007786;AAIR UAD UDM DD ST REMY;310000633;N4100;0.2;;;
DIALYSE_P;2024;120007786;AAIR UAD UDM DD ST REMY;310000633;NAUT;0.63;2;;
DIALYSE_P;2024;120007786;AAIR UAD UDM DD ST REMY;310000633;NCINF;0.12;3;;
DIALYSE_P;2024;120009782;AIDER SANTE DIALYSE DOMICILE MILLAU;340000264;M1110;0.01;;0;1
DIALYSE_P;2024;120009782;AIDER SANTE DIALYSE DOMICILE MILLAU;340000264;N4100;0.01;;;
DIALYSE_P;2024;120009782;AIDER SANTE DIALYSE DOMICILE MILLAU;340000264;NAUT;0.01;;;
DIALYSE_P;2024;120009782;AIDER SANTE DIALYSE DOMICILE MILLAU;340000264;NCINF;0.01;;;
DIALYSE_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M1110;1;;;1
DIALYSE_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2500;7;;;
DIALYSE_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NAUT;4.3;;;
DIALYSE_P;2024;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NCINF;15.23;;;
DIALYSE_P;2024;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M1110;2.38;;0;1
DIALYSE_P;2024;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2500;4.84;;;
DIALYSE_P;2024;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NAUT;2.5;;;
DIALYSE_P;2024;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NCINF;14.57;;;
DIALYSE_P;2024;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;M1110;0.64;;0;1
DIALYSE_P;2024;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;N4100;0.79;;;
DIALYSE_P;2024;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;NAUT;4.06;;;
DIALYSE_P;2024;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;NCINF;2.35;;;
DIALYSE_P;2024;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;M1110;;2;0;1
DIALYSE_P;2024;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;N2500;2;;;
DIALYSE_P;2024;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;NAUT;4.07;3;;
DIALYSE_P;2024;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;NCINF;12;;;
DIALYSE_P;2024;130034002;DIAVERUM PROVENCE SALON;690049895;M1110;;9;1;1
DIALYSE_P;2024;130034002;DIAVERUM PROVENCE SALON;690049895;N4100;0.9;;;
DIALYSE_P;2024;130034002;DIAVERUM PROVENCE SALON;690049895;NAUT;0.6;;;
DIALYSE_P;2024;130034002;DIAVERUM PROVENCE SALON;690049895;NCINF;11.83;;;
DIALYSE_P;2024;130034044;DIAVERUM PROVENCE MARIGNANE SITE CLIN;690049895;M1110;;9;;
DIALYSE_P;2024;130034044;DIAVERUM PROVENCE MARIGNANE SITE CLIN;690049895;N4100;0.9;;;
DIALYSE_P;2024;130034044;DIAVERUM PROVENCE MARIGNANE SITE CLIN;690049895;NAUT;0.6;;;
DIALYSE_P;2024;130034044;DIAVERUM PROVENCE MARIGNANE SITE CLIN;690049895;NCINF;7.17;;;
DIALYSE_P;2024;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;690049895;M1110;;9;1;1
DIALYSE_P;2024;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;690049895;N4100;0.7;;;
DIALYSE_P;2024;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;690049895;NAUT;0.7;;;
DIALYSE_P;2024;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;690049895;NCINF;7;;;
DIALYSE_P;2024;130034531;DIAVERUM PROVENCE ARLES SITE CH;690049895;M1110;;2;0;0
DIALYSE_P;2024;130034531;DIAVERUM PROVENCE ARLES SITE CH;690049895;N2500;5.66;;;
DIALYSE_P;2024;130034531;DIAVERUM PROVENCE ARLES SITE CH;690049895;N4100;1.51;;;
DIALYSE_P;2024;130034531;DIAVERUM PROVENCE ARLES SITE CH;690049895;NAUT;0.7;;;
