BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST
BRULES_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;M2040;0.45;;0;1
BRULES_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;MAUT;1.3;;;
BRULES_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2120;1;;;
BRULES_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2200;9.73;;;
BRULES_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2500;9.53;;;
BRULES_P;2022;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2710;0.1;;;
BRULES_P;2022;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M1030;1.51;;;
BRULES_P;2022;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M2040;0.42;;0;1
BRULES_P;2022;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;MAUT;1.13;;;
BRULES_P;2022;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2120;0.27;;;
BRULES_P;2022;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2200;28.55;;;
BRULES_P;2022;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2500;15.01;;;
BRULES_P;2022;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;NAUT;5.3;;;
BRULES_P;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M1030;7.37;;0;0
BRULES_P;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M2040;3;;0;1
BRULES_P;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;MAUT;1.8;;;
BRULES_P;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2120;0.54;;;
BRULES_P;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2200;30.59;;;
BRULES_P;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2300;1.4;;;
BRULES_P;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2410;0.73;;;
BRULES_P;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2500;25.78;;;
BRULES_P;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2710;0.23;;;
BRULES_P;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;NAUT;4.88;;;
BRULES_P;2022;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;MAUT;0.38;;;
BRULES_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M1030;5.3;;1;0
BRULES_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M2040;1.47;;0;1
BRULES_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;MAUT;0.49;;;
BRULES_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2120;1;;;
BRULES_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2200;22.55;;;
BRULES_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2300;1.83;;;
BRULES_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2500;16.26;;;
BRULES_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;NAUT;1.2;;;
BRULES_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;M1030;2.27;;1;1
BRULES_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;M2040;0.26;;0;1
BRULES_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2120;0.52;;;
BRULES_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2200;30.19;;;
BRULES_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2300;4.75;;;
BRULES_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2500;24.48;;;
BRULES_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2710;0.6;;;
BRULES_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;NAUT;4.82;;;
BRULES_P;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;M1030;3.74;;1;0
BRULES_P;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;M2040;;;0;1
BRULES_P;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;MAUT;3.96;;;
BRULES_P;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2120;1;;;
BRULES_P;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2200;49.48;;;
BRULES_P;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2300;2.77;;;
BRULES_P;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2410;3.96;;;
BRULES_P;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2500;35.64;;;
BRULES_P;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2710;0.66;;;
BRULES_P;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;NAUT;6.35;;;
BRULES_P;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1030;;;1;1
BRULES_P;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M2040;13.9;;1;1
BRULES_P;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;N2120;1.39;;;
BRULES_P;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;N2200;42.48;;;
BRULES_P;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;N2500;36.34;;;
BRULES_P;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;N2710;1;;;
BRULES_P;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;NAUT;2.42;;;
BRULES_P;2022;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;M1030;5;;1;
BRULES_P;2022;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;M2040;4.3;;;
BRULES_P;2022;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;N2120;1;;;
BRULES_P;2022;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;N2200;27;;;
BRULES_P;2022;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;N2500;17;;;
BRULES_P;2022;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;NAUT;0.5;;;
BRULES_P;2022;830100574;HIA SAINTE ANNE;750821092;M1030;1;;0;0
BRULES_P;2022;830100574;HIA SAINTE ANNE;750821092;M2040;2;;0;1
BRULES_P;2022;830100574;HIA SAINTE ANNE;750821092;N2120;0.3;;;
BRULES_P;2022;830100574;HIA SAINTE ANNE;750821092;N2200;5;;;
BRULES_P;2022;830100574;HIA SAINTE ANNE;750821092;N2410;0.1;;;
BRULES_P;2022;830100574;HIA SAINTE ANNE;750821092;N2500;2;;;
BRULES_P;2022;830100574;HIA SAINTE ANNE;750821092;N2710;0.1;;;
BRULES_P;2022;920120011;HIA PERCY;750821092;M1030;8.88;;;
BRULES_P;2022;920120011;HIA PERCY;750821092;M2040;3.5;;;
BRULES_P;2022;920120011;HIA PERCY;750821092;N2120;1;;;
BRULES_P;2022;920120011;HIA PERCY;750821092;N2200;31.6;;;
BRULES_P;2022;920120011;HIA PERCY;750821092;N2500;20.8;;;
BRULES_P;2022;920120011;HIA PERCY;750821092;N2710;0.75;;;
BRULES_P;2022;920120011;HIA PERCY;750821092;NAUT;5.5;;;
BRULES_P;2022;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;MAUT;0.17;;;
BRULES_P;2022;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;N2120;0.25;;;
BRULES_P;2022;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;N2300;3;;;
BRULES_P;2022;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;N2500;1;;;
BRULES_P;2022;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;NAUT;1;;;
BRULES_P;2022;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;M1030;2.8;;0;1
BRULES_P;2022;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;M2040;1;;0;1
BRULES_P;2022;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;N2120;1;;;
BRULES_P;2022;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;N2200;13.51;;;
BRULES_P;2022;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;N2300;3;;;
BRULES_P;2022;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;N2500;9.67;;;
BRULES_P;2022;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;N2710;1;;;
BRULES_P;2022;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;NAUT;1.35;;;
