BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST
DIALYSE_P;2022;020000394;CH LAON;020000253;NCINF;11.3;;;
DIALYSE_P;2022;020000519;CH SOISSONS;020000261;M1110;2.93;;0;1
DIALYSE_P;2022;020000519;CH SOISSONS;020000261;N2500;2.9;;;
DIALYSE_P;2022;020000519;CH SOISSONS;020000261;NAUT;3.63;;;
DIALYSE_P;2022;020000519;CH SOISSONS;020000261;NCINF;22.69;;;
DIALYSE_P;2022;030000061;CH DE MOULINS;030780092;M1110;5.46;0;0;1
DIALYSE_P;2022;030000061;CH DE MOULINS;030780092;N2500;5.06;0;;
DIALYSE_P;2022;030000061;CH DE MOULINS;030780092;NAUT;2.3;0;;
DIALYSE_P;2022;030000061;CH DE MOULINS;030780092;NCINF;15.38;0;;
DIALYSE_P;2022;030000079;CH DE MONTLUCON;030780100;M1110;2.65;;0;1
DIALYSE_P;2022;030000079;CH DE MONTLUCON;030780100;N2500;7.59;;;
DIALYSE_P;2022;030000079;CH DE MONTLUCON;030780100;NAUT;1.91;;;
DIALYSE_P;2022;030000079;CH DE MONTLUCON;030780100;NCINF;10.65;;;
DIALYSE_P;2022;030000087;CH JACQUES LACARIN VICHY;030780118;M1110;5.87;0;0;1
DIALYSE_P;2022;030000087;CH JACQUES LACARIN VICHY;030780118;N2500;3.8;0;;
DIALYSE_P;2022;030000087;CH JACQUES LACARIN VICHY;030780118;NAUT;2.26;0;;
DIALYSE_P;2022;030000087;CH JACQUES LACARIN VICHY;030780118;NCINF;15.52;0;;
DIALYSE_P;2022;030003669;UNITE DE DIALYSE DE MONTLUCON;630000990;M1110;1.25;;;
DIALYSE_P;2022;030003669;UNITE DE DIALYSE DE MONTLUCON;630000990;N4100;0.43;;;
DIALYSE_P;2022;030003669;UNITE DE DIALYSE DE MONTLUCON;630000990;NAUT;2.8;;;
DIALYSE_P;2022;030003669;UNITE DE DIALYSE DE MONTLUCON;630000990;NCINF;12.28;;;
DIALYSE_P;2022;030003719;UNITE DE DIALYSE DE MOULINS;630000990;M1110;1.15;;0;0
DIALYSE_P;2022;030003719;UNITE DE DIALYSE DE MOULINS;630000990;N4100;0.27;;;
DIALYSE_P;2022;030003719;UNITE DE DIALYSE DE MOULINS;630000990;NAUT;1.22;;;
DIALYSE_P;2022;030003719;UNITE DE DIALYSE DE MOULINS;630000990;NCINF;7.2;;;
DIALYSE_P;2022;030003768;UNITE DE DIALYSE DE VICHY;630000990;M1110;2.04;;;
DIALYSE_P;2022;030003768;UNITE DE DIALYSE DE VICHY;630000990;N4100;0.56;;;
DIALYSE_P;2022;030003768;UNITE DE DIALYSE DE VICHY;630000990;NAUT;2.65;;;
DIALYSE_P;2022;030003768;UNITE DE DIALYSE DE VICHY;630000990;NCINF;12.3;;;
DIALYSE_P;2022;040003113;HEMOD DES ALPES AUTODIALYSE SISTERON;920033503;M1110;;;0;1
DIALYSE_P;2022;040003113;HEMOD DES ALPES AUTODIALYSE SISTERON;920033503;NCINF;2;;;
DIALYSE_P;2022;040784860;CENTRE D'HEMODIALYSE DES ALPES;920033503;M1110;;3;0;1
DIALYSE_P;2022;040784860;CENTRE D'HEMODIALYSE DES ALPES;920033503;N2500;4;;;
DIALYSE_P;2022;040784860;CENTRE D'HEMODIALYSE DES ALPES;920033503;N4100;1.8;;;
DIALYSE_P;2022;040784860;CENTRE D'HEMODIALYSE DES ALPES;920033503;NAUT;11.05;;;
DIALYSE_P;2022;040784860;CENTRE D'HEMODIALYSE DES ALPES;920033503;NCINF;22.3;;;
DIALYSE_P;2022;040787541;HEMOD DES ALPES AUTODIALYSE DE DIGNE;920033503;M1110;;;0;1
DIALYSE_P;2022;040787541;HEMOD DES ALPES AUTODIALYSE DE DIGNE;920033503;NCINF;1;;;
DIALYSE_P;2022;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;M1110;2.2;;;
DIALYSE_P;2022;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N2500;5.65;;;
DIALYSE_P;2022;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;NAUT;1.25;;;
DIALYSE_P;2022;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;NCINF;7.16;;;
DIALYSE_P;2022;050006022;AGDUC UNITE D'AUTODIALYSE GAP;380793802;M1110;0;;0;1
DIALYSE_P;2022;050006022;AGDUC UNITE D'AUTODIALYSE GAP;380793802;NCINF;1.05;6;;
DIALYSE_P;2022;060000544;CH DE CANNES SIMONE VEIL;060780988;M1110;0.8;;0;0
DIALYSE_P;2022;060000544;CH DE CANNES SIMONE VEIL;060780988;N2500;4.06;;;
DIALYSE_P;2022;060000544;CH DE CANNES SIMONE VEIL;060780988;NAUT;4.94;;;
DIALYSE_P;2022;060000544;CH DE CANNES SIMONE VEIL;060780988;NCINF;11.06;;;
DIALYSE_P;2022;060010949;AGAHTIR UDM ANTIBES;060790540;M1110;;1;;
DIALYSE_P;2022;060010949;AGAHTIR UDM ANTIBES;060790540;N4100;1.15;;;
DIALYSE_P;2022;060010949;AGAHTIR UDM ANTIBES;060790540;NAUT;5;2;;
DIALYSE_P;2022;060010949;AGAHTIR UDM ANTIBES;060790540;NCINF;12.8;1;;
DIALYSE_P;2022;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;060790540;M1110;0.15;2;0;0
DIALYSE_P;2022;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;060790540;N4100;0.49;;;
DIALYSE_P;2022;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;060790540;NAUT;0.57;;;
DIALYSE_P;2022;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;060790540;NCINF;4.78;;;
DIALYSE_P;2022;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;M1110;0.17;2;;0
DIALYSE_P;2022;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;N2500;4;;;
DIALYSE_P;2022;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;N4100;2.16;;;
DIALYSE_P;2022;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;NAUT;4.27;;;
DIALYSE_P;2022;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;NCINF;20.5;;;
DIALYSE_P;2022;060025285;UAD VIVALTO;750060402;M1110;0.17;1;0;0
DIALYSE_P;2022;060025285;UAD VIVALTO;750060402;NAUT;1;4;;
DIALYSE_P;2022;060025285;UAD VIVALTO;750060402;NCINF;0.55;;;
DIALYSE_P;2022;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;M1110;1.75;;0;1
DIALYSE_P;2022;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2500;12.38;;;
DIALYSE_P;2022;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;NAUT;4.69;;;
DIALYSE_P;2022;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;NCINF;21.41;;;
DIALYSE_P;2022;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;M1110;1.3;;0;1
DIALYSE_P;2022;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2500;2.16;;;
DIALYSE_P;2022;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;NAUT;0.4;;;
DIALYSE_P;2022;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;NCINF;2;;;
DIALYSE_P;2022;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;M1110;;5;1;1
DIALYSE_P;2022;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;N2500;5;;;
DIALYSE_P;2022;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;N4100;3.88;;;
DIALYSE_P;2022;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;NAUT;20.01;;;
DIALYSE_P;2022;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;NCINF;52.61;;;
DIALYSE_P;2022;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;M1110;0.06;;0;0
DIALYSE_P;2022;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;N4100;0.54;;;
DIALYSE_P;2022;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;NAUT;0.28;;;
DIALYSE_P;2022;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;NCINF;1;;;
DIALYSE_P;2022;060792736;AGAHTIR AUTODIALYSE NICE;060790540;M1110;0.06;;0;0
DIALYSE_P;2022;060792736;AGAHTIR AUTODIALYSE NICE;060790540;N4100;0.46;;;
DIALYSE_P;2022;060792736;AGAHTIR AUTODIALYSE NICE;060790540;NAUT;0.51;;;
DIALYSE_P;2022;060792736;AGAHTIR AUTODIALYSE NICE;060790540;NCINF;4.85;;;
DIALYSE_P;2022;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;M1110;;4;1;1
DIALYSE_P;2022;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;N4100;0.27;;;
DIALYSE_P;2022;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;NAUT;0.97;;;
DIALYSE_P;2022;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;NCINF;3.2;;;
DIALYSE_P;2022;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;M1110;;9;0;1
DIALYSE_P;2022;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;N2500;6.5;;;
DIALYSE_P;2022;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;NAUT;7;2;;
DIALYSE_P;2022;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;NCINF;17;1;;
DIALYSE_P;2022;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;M1110;0.15;;0;0
DIALYSE_P;2022;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;N4100;0.34;;;
DIALYSE_P;2022;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;NAUT;0.27;;;
DIALYSE_P;2022;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;NCINF;2.5;;;
DIALYSE_P;2022;070000179;CH ARDECHE NORD;070780358;M1110;3.13;0;0;1
DIALYSE_P;2022;070000179;CH ARDECHE NORD;070780358;N2500;5.7;0;;
DIALYSE_P;2022;070000179;CH ARDECHE NORD;070780358;NCINF;21.32;0;;
DIALYSE_P;2022;070004726;AGDUC CENTRE DE DIALYSE AUBENAS;380793802;M1110;1.97;;0;1
DIALYSE_P;2022;070004726;AGDUC CENTRE DE DIALYSE AUBENAS;380793802;NAUT;6.36;;;
DIALYSE_P;2022;070004726;AGDUC CENTRE DE DIALYSE AUBENAS;380793802;NCINF;11.5;;;
DIALYSE_P;2022;070786231;AURAL UNITE DIALYSE CH AUBENAS;690796552;M1110;0.12;;;1
DIALYSE_P;2022;070786231;AURAL UNITE DIALYSE CH AUBENAS;690796552;NAUT;0.17;1;;
DIALYSE_P;2022;070786231;AURAL UNITE DIALYSE CH AUBENAS;690796552;NCINF;2.66;;;
DIALYSE_P;2022;070786249;AURAL UNITE DIALYSE CH ANNONAY;690796552;M1110;0;4;;1
DIALYSE_P;2022;070786249;AURAL UNITE DIALYSE CH ANNONAY;690796552;NAUT;0;2;;
DIALYSE_P;2022;070786249;AURAL UNITE DIALYSE CH ANNONAY;690796552;NCINF;3.72;2;;
DIALYSE_P;2022;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;M1110;1;;0;1
DIALYSE_P;2022;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2500;14.77;;;
DIALYSE_P;2022;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;NAUT;0.64;;;
DIALYSE_P;2022;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;NCINF;21.84;;;
DIALYSE_P;2022;080005846;UNITE D AUTODIALYSE DE BAZEILLES;510000953;M1110;0.04;;0;0
DIALYSE_P;2022;080005846;UNITE D AUTODIALYSE DE BAZEILLES;510000953;NCINF;1.62;;;
DIALYSE_P;2022;080011182;UAD ET UDM ARPDD;510000953;M1110;0.4;;0;0
DIALYSE_P;2022;080011182;UAD ET UDM ARPDD;510000953;NCINF;17.24;;;
DIALYSE_P;2022;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;M1110;2.31;;0;1
DIALYSE_P;2022;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;N2500;4.97;;;
DIALYSE_P;2022;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;NCINF;10.4;;;
DIALYSE_P;2022;090002833;AAIR UAD UDM DD PAMIERS;310000633;M1110;0.46;;1;1
DIALYSE_P;2022;090002833;AAIR UAD UDM DD PAMIERS;310000633;N4100;0.21;;;
DIALYSE_P;2022;090002833;AAIR UAD UDM DD PAMIERS;310000633;NAUT;0.68;;;
DIALYSE_P;2022;090002833;AAIR UAD UDM DD PAMIERS;310000633;NCINF;0.04;8;;
DIALYSE_P;2022;090784125;AAIR UAD LAVELANET;310000633;M1110;0.04;;1;1
DIALYSE_P;2022;090784125;AAIR UAD LAVELANET;310000633;N4100;0.21;;;
DIALYSE_P;2022;090784125;AAIR UAD LAVELANET;310000633;NAUT;0.68;;;
DIALYSE_P;2022;090784125;AAIR UAD LAVELANET;310000633;NCINF;0.04;3;;
DIALYSE_P;2022;090784679;AAIR UAD UDM ST LIZIER;310000633;M1110;0.06;;1;1
DIALYSE_P;2022;090784679;AAIR UAD UDM ST LIZIER;310000633;N4100;0.21;;;
DIALYSE_P;2022;090784679;AAIR UAD UDM ST LIZIER;310000633;NAUT;0.68;;;
DIALYSE_P;2022;090784679;AAIR UAD UDM ST LIZIER;310000633;NCINF;0.04;4;;
DIALYSE_P;2022;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M1110;0.4;;0;1
DIALYSE_P;2022;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2500;11.99;;;
DIALYSE_P;2022;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NAUT;5.53;;;
DIALYSE_P;2022;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NCINF;16.86;;;
DIALYSE_P;2022;100005958;UNITE D'AUTO-DIALYSE DE ROMILLY;510000953;M1110;0.05;;0;0
DIALYSE_P;2022;100005958;UNITE D'AUTO-DIALYSE DE ROMILLY;510000953;NCINF;2;;;
DIALYSE_P;2022;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;M1110;0.93;;0;0
DIALYSE_P;2022;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;N2500;0.8;;;
DIALYSE_P;2022;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;NCINF;21.85;;;
DIALYSE_P;2022;110000023;CH CARCASSONNE;110780061;M1110;0.93;;0;1
DIALYSE_P;2022;110000023;CH CARCASSONNE;110780061;N2500;12.08;;;
DIALYSE_P;2022;110000023;CH CARCASSONNE;110780061;NAUT;2.1;;;
DIALYSE_P;2022;110000023;CH CARCASSONNE;110780061;NCINF;26.9;;;
DIALYSE_P;2022;110004413;AIDER SANTE UAD NARBONNE;340000264;M1110;;2;0;1
DIALYSE_P;2022;110004413;AIDER SANTE UAD NARBONNE;340000264;N4100;0.56;;;
DIALYSE_P;2022;110004413;AIDER SANTE UAD NARBONNE;340000264;NAUT;1;;;
DIALYSE_P;2022;110004413;AIDER SANTE UAD NARBONNE;340000264;NCINF;0.39;7;;
DIALYSE_P;2022;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;M1110;0.22;0;0;1
DIALYSE_P;2022;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;N4100;0.19;0;;
DIALYSE_P;2022;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;NAUT;0.41;0;;
DIALYSE_P;2022;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;NCINF;0.25;4;;
DIALYSE_P;2022;110004439;AIDER SANTE UAD TREBES;340000264;M1110;0.08;;0;1
DIALYSE_P;2022;110004439;AIDER SANTE UAD TREBES;340000264;N4100;0.34;;;
DIALYSE_P;2022;110004439;AIDER SANTE UAD TREBES;340000264;NAUT;0.43;;;
DIALYSE_P;2022;110004439;AIDER SANTE UAD TREBES;340000264;NCINF;0.21;4;;
DIALYSE_P;2022;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;M1110;0.8;0;0;1
DIALYSE_P;2022;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;N4100;0.58;0;;
DIALYSE_P;2022;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;NAUT;1.58;0;;
DIALYSE_P;2022;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;NCINF;9.53;3;;
DIALYSE_P;2022;110007259;UDM HOPITAL PRIVE DU GRAND NARBONNE;110000114;M1110;;2;0;1
DIALYSE_P;2022;110007259;UDM HOPITAL PRIVE DU GRAND NARBONNE;110000114;N4100;0.3;;;
DIALYSE_P;2022;110007259;UDM HOPITAL PRIVE DU GRAND NARBONNE;110000114;NAUT;0.4;;;
DIALYSE_P;2022;110007259;UDM HOPITAL PRIVE DU GRAND NARBONNE;110000114;NCINF;4;;;
DIALYSE_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;M1110;;2;0;1
DIALYSE_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2500;5;;;
DIALYSE_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N4100;1.5;;;
DIALYSE_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;NAUT;0.8;;;
DIALYSE_P;2022;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;NCINF;12.72;;;
DIALYSE_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M1110;3.5;;0;1
DIALYSE_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2500;4.55;;;
DIALYSE_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NAUT;1.77;;;
DIALYSE_P;2022;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NCINF;17.07;;;
DIALYSE_P;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;M1110;0.87;;0;1
DIALYSE_P;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;N4100;0.45;;;
DIALYSE_P;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;NAUT;2.05;;;
DIALYSE_P;2022;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;NCINF;11.34;;;
DIALYSE_P;2022;120005228;AAIR UAD UDM RODEZ;310000633;M1110;0.3;;1;1
DIALYSE_P;2022;120005228;AAIR UAD UDM RODEZ;310000633;N4100;0.21;;;
DIALYSE_P;2022;120005228;AAIR UAD UDM RODEZ;310000633;NAUT;0.68;;;
DIALYSE_P;2022;120005228;AAIR UAD UDM RODEZ;310000633;NCINF;0.04;3;;
DIALYSE_P;2022;120007786;AAIR UAD UDM DD ST REMY;310000633;M1110;0.22;;1;1
DIALYSE_P;2022;120007786;AAIR UAD UDM DD ST REMY;310000633;N4100;0.21;;;
DIALYSE_P;2022;120007786;AAIR UAD UDM DD ST REMY;310000633;NAUT;0.68;;;
DIALYSE_P;2022;120007786;AAIR UAD UDM DD ST REMY;310000633;NCINF;0.04;4;;
DIALYSE_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M1110;0.6;;;1
DIALYSE_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2500;6.94;;;
DIALYSE_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NAUT;5.24;;;
DIALYSE_P;2022;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NCINF;15.67;;;
DIALYSE_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M1110;2.28;;0;0
DIALYSE_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2500;2.68;;;
DIALYSE_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NAUT;5.53;;;
DIALYSE_P;2022;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NCINF;14.97;;;
DIALYSE_P;2022;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;M1110;0.97;;0;1
DIALYSE_P;2022;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;N4100;0.5;;;
DIALYSE_P;2022;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;NAUT;4.35;;;
DIALYSE_P;2022;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;NCINF;0.41;6;;
DIALYSE_P;2022;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;M1110;;2;0;0
DIALYSE_P;2022;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;N2500;2;;;
DIALYSE_P;2022;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;N4100;0.23;;;
DIALYSE_P;2022;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;NAUT;2.89;3;;
DIALYSE_P;2022;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;NCINF;6.88;4;;
DIALYSE_P;2022;130034002;DIAVERUM PROVENCE SALON;130006562;M1110;7;8;1;1
DIALYSE_P;2022;130034002;DIAVERUM PROVENCE SALON;130006562;N4100;0.7;;;
DIALYSE_P;2022;130034002;DIAVERUM PROVENCE SALON;130006562;NAUT;4;;;
DIALYSE_P;2022;130034002;DIAVERUM PROVENCE SALON;130006562;NCINF;13;;;
DIALYSE_P;2022;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;M1110;7;;1;1
DIALYSE_P;2022;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;N4100;2.75;;;
DIALYSE_P;2022;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;NAUT;0.1;;;
DIALYSE_P;2022;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;NCINF;7.37;;;
DIALYSE_P;2022;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;M1110;7;8;1;1
DIALYSE_P;2022;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;N4100;0.3;;;
DIALYSE_P;2022;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;NAUT;2.5;;;
DIALYSE_P;2022;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;NCINF;7.28;;;
DIALYSE_P;2022;130034531;DIAVERUM PROVENCE ARLES;130006562;M1110;2;2;0;1
DIALYSE_P;2022;130034531;DIAVERUM PROVENCE ARLES;130006562;N2500;4.67;;;
DIALYSE_P;2022;130034531;DIAVERUM PROVENCE ARLES;130006562;N4100;1;;;
DIALYSE_P;2022;130034531;DIAVERUM PROVENCE ARLES;130006562;NAUT;10.78;;;
DIALYSE_P;2022;130034531;DIAVERUM PROVENCE ARLES;130006562;NCINF;20.67;;;
DIALYSE_P;2022;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;M1110;2.74;;0;1
DIALYSE_P;2022;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;N4100;1.02;;;
DIALYSE_P;2022;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;NCINF;1.82;8;;
DIALYSE_P;2022;130035223;BOUCHARD AUTODIALYSE ACTIPOLE 12 MRS;130001415;M1110;;1;0;1
DIALYSE_P;2022;130035959;ADPC UDM MARSEILLE 05;130006810;M1110;0.93;;0;1
DIALYSE_P;2022;130035959;ADPC UDM MARSEILLE 05;130006810;N2500;0.92;;;
DIALYSE_P;2022;130035959;ADPC UDM MARSEILLE 05;130006810;N4100;0.43;;;
DIALYSE_P;2022;130035959;ADPC UDM MARSEILLE 05;130006810;NAUT;2.83;;;
DIALYSE_P;2022;130035959;ADPC UDM MARSEILLE 05;130006810;NCINF;0.35;8;;
DIALYSE_P;2022;130036650;ATUP AUTODIALYSE VITROLLES;130016058;M1110;;2;;
DIALYSE_P;2022;130036650;ATUP AUTODIALYSE VITROLLES;130016058;NAUT;0.1;;;
DIALYSE_P;2022;130036650;ATUP AUTODIALYSE VITROLLES;130016058;NCINF;0.86;3;;
DIALYSE_P;2022;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;M1110;0;4;0;0
DIALYSE_P;2022;130044845;ATUP AUTO DIALYSE MARSEILLE 13;130016058;M1110;;2;;
DIALYSE_P;2022;130044845;ATUP AUTO DIALYSE MARSEILLE 13;130016058;NAUT;1.64;;;
DIALYSE_P;2022;130044845;ATUP AUTO DIALYSE MARSEILLE 13;130016058;NCINF;;5;;
