BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST
NEUROCHIR_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;MAUT;0.5;;;
NEUROCHIR_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2200;21.29;;;
NEUROCHIR_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2300;1.56;;;
NEUROCHIR_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;N2500;24.31;;;
NEUROCHIR_P;2023;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;NAUT;6.55;;;
NEUROCHIR_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;M2060;3.09;;0;1
NEUROCHIR_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;MAUT;0.22;;;
NEUROCHIR_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2200;13.55;;;
NEUROCHIR_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2400;0.29;;;
NEUROCHIR_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;N2500;12.99;;;
NEUROCHIR_P;2023;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;NAUT;1.07;;;
NEUROCHIR_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;M103X;0.3;2;;
NEUROCHIR_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;M2060;1.02;4;;1
NEUROCHIR_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;MAUT;;1;;
NEUROCHIR_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;N2200;11.77;;;
NEUROCHIR_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;N2400;0.1;3;;
NEUROCHIR_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;N2500;9.94;;;
NEUROCHIR_P;2023;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;NAUT;6.13;;;
NEUROCHIR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M1120;0.13;;;
NEUROCHIR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M1160;0.7;;0;1
NEUROCHIR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;M2060;3.07;;0;1
NEUROCHIR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;MAUT;0.01;;;
NEUROCHIR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N2200;9.5;;;
NEUROCHIR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N2400;0.29;;;
NEUROCHIR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;N2500;8.23;;;
NEUROCHIR_P;2023;300782117;CHU NIMES CAREMEAU;300780038;NAUT;5.33;;;
NEUROCHIR_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;M2060;;7;0;1
NEUROCHIR_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;N2200;2.3;;;
NEUROCHIR_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;N2300;0.9;;;
NEUROCHIR_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;N2500;2.84;;;
NEUROCHIR_P;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;NAUT;0.5;;;
NEUROCHIR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M103X;;16;;
NEUROCHIR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M1120;;5;0;1
NEUROCHIR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M1160;;7;1;1
NEUROCHIR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;M2060;;7;0;1
NEUROCHIR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N2200;24.69;;;
NEUROCHIR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;N2500;18.48;;;
NEUROCHIR_P;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;NAUT;8.71;;;
NEUROCHIR_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;M1120;0.3;;1;1
NEUROCHIR_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;M1160;4.24;;0;1
NEUROCHIR_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;M2060;5.35;;1;1
NEUROCHIR_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;MAUT;1.25;;;
NEUROCHIR_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N2200;105.75;;;
NEUROCHIR_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N2300;5.41;;;
NEUROCHIR_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N2400;4.4;;;
NEUROCHIR_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N2500;89.75;;;
NEUROCHIR_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;N4000;9.65;;;
NEUROCHIR_P;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;NAUT;1;;;
NEUROCHIR_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M1160;;;0;1
NEUROCHIR_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M2060;5.43;;0;1
NEUROCHIR_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2200;1;;;
NEUROCHIR_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2300;33.51;;;
NEUROCHIR_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2500;36.45;;;
NEUROCHIR_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;NAUT;19.48;;;
NEUROCHIR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M103X;;8;;
NEUROCHIR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M1120;;7;0;1
NEUROCHIR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M1160;;3;0;1
NEUROCHIR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;M2060;;3;0;1
NEUROCHIR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N2200;18.05;;;
NEUROCHIR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N2300;7;;;
NEUROCHIR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;N2500;11.28;;;
NEUROCHIR_P;2023;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;NAUT;8.15;;;
NEUROCHIR_P;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;M103X;0.1;;;
NEUROCHIR_P;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;M1120;0.6;;1;0
NEUROCHIR_P;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;M1160;1;;0;1
NEUROCHIR_P;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;M2060;6.83;;1;1
NEUROCHIR_P;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;MAUT;0.4;;;
NEUROCHIR_P;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;N2200;23.78;;;
NEUROCHIR_P;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;N2300;0.07;;;
NEUROCHIR_P;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;N2400;0.2;;;
NEUROCHIR_P;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;N2500;19.41;;;
NEUROCHIR_P;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;N4000;0.8;;;
NEUROCHIR_P;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;NAUT;6.11;;;
NEUROCHIR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M103X;2.14;;;
NEUROCHIR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M1120;;;1;0
NEUROCHIR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M1160;0.79;;1;0
NEUROCHIR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M2060;5.33;;1;0
NEUROCHIR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2200;45.22;;;
NEUROCHIR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2300;1.35;;;
NEUROCHIR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2400;0.09;;;
NEUROCHIR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2500;34.75;;;
NEUROCHIR_P;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;NAUT;9.76;;;
NEUROCHIR_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M2060;1.5;;;
NEUROCHIR_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;MAUT;5.56;;;
NEUROCHIR_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2200;2;;;
NEUROCHIR_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2300;1;;;
NEUROCHIR_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;M1120;16.74;;;
NEUROCHIR_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;M2060;4.46;;;
NEUROCHIR_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;MAUT;1.6;;;
NEUROCHIR_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;N2200;50.39;;;
NEUROCHIR_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;N2400;1.57;;;
NEUROCHIR_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;N2500;45.65;;;
NEUROCHIR_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;N4000;11.15;;;
NEUROCHIR_P;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;NAUT;18.35;;;
NEUROCHIR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M103X;10.1;;;
NEUROCHIR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M1120;0.4;;0;0
NEUROCHIR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M1160;4.55;;0;0
NEUROCHIR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M2060;7.49;;0;1
NEUROCHIR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2200;74.17;;;
NEUROCHIR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2300;4.63;;;
NEUROCHIR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2400;3.23;;;
NEUROCHIR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2500;62.78;;;
NEUROCHIR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N4000;15.96;;;
NEUROCHIR_P;2023;380000067;HOPITAL NORD - CHU38;380780080;NAUT;20.23;;;
NEUROCHIR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;M103X;1.1;;;
NEUROCHIR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;M1160;2.12;;0;1
NEUROCHIR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;M2060;2.35;;0;1
NEUROCHIR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;MAUT;0.45;;;
NEUROCHIR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;N2200;44.24;60;;
NEUROCHIR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;N2400;0.95;2;;
NEUROCHIR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;N2500;31.21;41;;
NEUROCHIR_P;2023;420785354;HOPITAL NORD - CHU42;420784878;NAUT;16.51;23;;
NEUROCHIR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;M1160;2.04;;1;1
NEUROCHIR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;M2060;2.37;;0;1
NEUROCHIR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;MAUT;0.13;;;
NEUROCHIR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2200;12.19;;;
NEUROCHIR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2500;14.49;;;
NEUROCHIR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;N4000;4;;;
NEUROCHIR_P;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;NAUT;10.18;;;
NEUROCHIR_P;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;M1120;0;0;0;1
NEUROCHIR_P;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;M1160;0;0;0;1
NEUROCHIR_P;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;M2060;2.9;0;0;1
NEUROCHIR_P;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N2200;9.19;0;;
NEUROCHIR_P;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N2500;6.84;0;;
NEUROCHIR_P;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;NAUT;1.13;0;;
NEUROCHIR_P;2023;490000049;CHR ANGERS SITE LARREY;490000031;M1160;2.8;;0;1
NEUROCHIR_P;2023;490000049;CHR ANGERS SITE LARREY;490000031;M2060;5.67;;0;1
NEUROCHIR_P;2023;490000049;CHR ANGERS SITE LARREY;490000031;N2200;33.55;;;
NEUROCHIR_P;2023;490000049;CHR ANGERS SITE LARREY;490000031;N2300;3.22;;;
NEUROCHIR_P;2023;490000049;CHR ANGERS SITE LARREY;490000031;N2400;0.5;;;
NEUROCHIR_P;2023;490000049;CHR ANGERS SITE LARREY;490000031;N2500;32.95;;;
NEUROCHIR_P;2023;490000049;CHR ANGERS SITE LARREY;490000031;N4000;2.48;;;
NEUROCHIR_P;2023;490000049;CHR ANGERS SITE LARREY;490000031;NAUT;6.18;;;
NEUROCHIR_P;2023;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;M1120;;;0;1
NEUROCHIR_P;2023;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;M1160;0.1;;0;1
NEUROCHIR_P;2023;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;M2060;6.9;;0;1
NEUROCHIR_P;2023;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;N2200;25.63;0;;
NEUROCHIR_P;2023;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;N2300;1.25;0;;
NEUROCHIR_P;2023;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;N2500;20.28;0;;
NEUROCHIR_P;2023;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;N4000;10.43;0;;
NEUROCHIR_P;2023;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;NAUT;18.48;0;;
NEUROCHIR_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;M103X;4.38;;;
NEUROCHIR_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;M1120;0.2;;1;1
NEUROCHIR_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;M1160;1.8;;0;0
NEUROCHIR_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;M2060;5.73;;0;0
NEUROCHIR_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2200;54.99;;;
NEUROCHIR_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2300;21.41;;;
NEUROCHIR_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2500;39.11;;;
NEUROCHIR_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N4000;0.2;;;
NEUROCHIR_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;NAUT;21.63;;;
NEUROCHIR_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M1120;;;0;1
NEUROCHIR_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M1160;;;0;1
NEUROCHIR_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M2060;1.15;;0;1
NEUROCHIR_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;MAUT;0.13;;;
NEUROCHIR_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2200;8.1;;;
NEUROCHIR_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2300;2.86;;;
NEUROCHIR_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2500;10.6;;;
NEUROCHIR_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;NAUT;5;;;
NEUROCHIR_P;2023;590000618;CH VALENCIENNES;590782215;M103X;1.7;;;
NEUROCHIR_P;2023;590000618;CH VALENCIENNES;590782215;M1160;2;;0;0
NEUROCHIR_P;2023;590000618;CH VALENCIENNES;590782215;M2060;9.24;;0;1
NEUROCHIR_P;2023;590000618;CH VALENCIENNES;590782215;N2200;20.46;;;
NEUROCHIR_P;2023;590000618;CH VALENCIENNES;590782215;N2500;16.89;;;
NEUROCHIR_P;2023;590000618;CH VALENCIENNES;590782215;NAUT;3.97;;;
NEUROCHIR_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M2060;5.73;;1;1
NEUROCHIR_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;MAUT;1.4;;;
NEUROCHIR_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2200;49.49;;;
NEUROCHIR_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2300;4.8;;;
NEUROCHIR_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2400;5.36;;;
NEUROCHIR_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2500;64.74;;;
NEUROCHIR_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;NAUT;40.21;;;
NEUROCHIR_P;2023;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;M2060;6.51;;0;1
NEUROCHIR_P;2023;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;MAUT;0.99;;;
NEUROCHIR_P;2023;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N2200;32.06;;;
NEUROCHIR_P;2023;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N2500;19.69;;;
NEUROCHIR_P;2023;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;NAUT;10.32;;;
NEUROCHIR_P;2023;640000162;CH COTE BASQUE;640780417;M1120;;;1;
NEUROCHIR_P;2023;640000162;CH COTE BASQUE;640780417;M1160;;;;1
NEUROCHIR_P;2023;640000162;CH COTE BASQUE;640780417;M2060;3.49;;0;1
NEUROCHIR_P;2023;640000162;CH COTE BASQUE;640780417;N2200;12.23;;;
NEUROCHIR_P;2023;640000162;CH COTE BASQUE;640780417;N2500;13.13;;;
NEUROCHIR_P;2023;640000162;CH COTE BASQUE;640780417;NAUT;5.15;;;
NEUROCHIR_P;2023;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;M103X;;20;;
NEUROCHIR_P;2023;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;M1120;;1;0;0
NEUROCHIR_P;2023;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;M2060;;5;0;1
NEUROCHIR_P;2023;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;N2200;13.93;;;
NEUROCHIR_P;2023;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;N2500;10.71;;;
NEUROCHIR_P;2023;660000084;CH PERPIGNAN;660780180;M103X;32.97;;;
NEUROCHIR_P;2023;660000084;CH PERPIGNAN;660780180;M1120;11.02;;;
NEUROCHIR_P;2023;660000084;CH PERPIGNAN;660780180;M2060;7.35;;;
NEUROCHIR_P;2023;660000084;CH PERPIGNAN;660780180;N2200;10.49;;;
NEUROCHIR_P;2023;660000084;CH PERPIGNAN;660780180;N2500;12.5;;;
NEUROCHIR_P;2023;660000084;CH PERPIGNAN;660780180;NAUT;4.06;;;
NEUROCHIR_P;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;M103X;14.11;;;
NEUROCHIR_P;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;M1120;1;;1;0
NEUROCHIR_P;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;M2060;6.46;;0;1
NEUROCHIR_P;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2200;31.53;;;
