BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB
SSR_P;2023;010000065;CH DE TREVOUX - MONTPENSIER;010780096;NAUT;5.92;
SSR_P;2023;010000065;CH DE TREVOUX - MONTPENSIER;010780096;NCINF;35.1;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;M1010;1;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;MAUT;0.07;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;N241P;1.8;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;N2450;0.27;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;N2460;0.13;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;N2470;0.15;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;N2500;8.6;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;N2710;0.11;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;N310H;0.21;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;N3120;0.4;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;NAUT;1;
SSR_P;2023;010000081;CH DU PAYS DE GEX;010780112;NCINF;3.8;
SSR_P;2023;010000099;CH DE MEXIMIEUX;010780120;M1180;0.2;0
SSR_P;2023;010000099;CH DE MEXIMIEUX;010780120;MAUT;0.72;0
SSR_P;2023;010000099;CH DE MEXIMIEUX;010780120;N241P;0.98;
SSR_P;2023;010000099;CH DE MEXIMIEUX;010780120;N2500;5.08;0
SSR_P;2023;010000099;CH DE MEXIMIEUX;010780120;N2710;0.65;0
SSR_P;2023;010000099;CH DE MEXIMIEUX;010780120;N310H;0.98;0
SSR_P;2023;010000099;CH DE MEXIMIEUX;010780120;N3120;0.32;0
SSR_P;2023;010000099;CH DE MEXIMIEUX;010780120;NAUT;2.24;0
SSR_P;2023;010000099;CH DE MEXIMIEUX;010780120;NCINF;3.07;0
SSR_P;2023;010000107;CH DE PONT DE VAUX;010780138;M1320;1.68;
SSR_P;2023;010000107;CH DE PONT DE VAUX;010780138;N2450;0.15;
SSR_P;2023;010000107;CH DE PONT DE VAUX;010780138;N2500;5.96;
SSR_P;2023;010000107;CH DE PONT DE VAUX;010780138;N2710;0.15;
SSR_P;2023;010000107;CH DE PONT DE VAUX;010780138;N3120;0.08;
SSR_P;2023;010000107;CH DE PONT DE VAUX;010780138;NCINF;4.79;
SSR_P;2023;010000115;CHI AIN VAL DE SAONE - PONT VEYLE;010009132;M1320;1;
SSR_P;2023;010000115;CHI AIN VAL DE SAONE - PONT VEYLE;010009132;MAUT;0.02;
SSR_P;2023;010000115;CHI AIN VAL DE SAONE - PONT VEYLE;010009132;N241P;0.5;
SSR_P;2023;010000115;CHI AIN VAL DE SAONE - PONT VEYLE;010009132;N2460;0.08;
SSR_P;2023;010000115;CHI AIN VAL DE SAONE - PONT VEYLE;010009132;N2470;0.2;
SSR_P;2023;010000115;CHI AIN VAL DE SAONE - PONT VEYLE;010009132;N2500;1.93;
SSR_P;2023;010000115;CHI AIN VAL DE SAONE - PONT VEYLE;010009132;N2710;0.21;
SSR_P;2023;010000115;CHI AIN VAL DE SAONE - PONT VEYLE;010009132;N310H;0.06;
SSR_P;2023;010000115;CHI AIN VAL DE SAONE - PONT VEYLE;010009132;N3120;0.25;
SSR_P;2023;010000115;CHI AIN VAL DE SAONE - PONT VEYLE;010009132;NAUT;0.1;
SSR_P;2023;010000115;CHI AIN VAL DE SAONE - PONT VEYLE;010009132;NCINF;2.55;
SSR_P;2023;010000131;CHI AIN VAL DE SAONE - THOISSEY;010009132;M1320;1;
SSR_P;2023;010000131;CHI AIN VAL DE SAONE - THOISSEY;010009132;MAUT;0.02;
SSR_P;2023;010000131;CHI AIN VAL DE SAONE - THOISSEY;010009132;N241P;1.02;
SSR_P;2023;010000131;CHI AIN VAL DE SAONE - THOISSEY;010009132;N2460;0.21;
SSR_P;2023;010000131;CHI AIN VAL DE SAONE - THOISSEY;010009132;N2500;6.85;
SSR_P;2023;010000131;CHI AIN VAL DE SAONE - THOISSEY;010009132;N2710;0.27;
SSR_P;2023;010000131;CHI AIN VAL DE SAONE - THOISSEY;010009132;N310H;0.25;
SSR_P;2023;010000131;CHI AIN VAL DE SAONE - THOISSEY;010009132;NAUT;2.2;
SSR_P;2023;010000131;CHI AIN VAL DE SAONE - THOISSEY;010009132;NCINF;8.58;
SSR_P;2023;010000180;CH PUBLIC HAUTEVILLE - UNITE ESPERANCE;010007987;M1010;1.6;
SSR_P;2023;010000180;CH PUBLIC HAUTEVILLE - UNITE ESPERANCE;010007987;N241P;0.2;
SSR_P;2023;010000180;CH PUBLIC HAUTEVILLE - UNITE ESPERANCE;010007987;N2500;5;
SSR_P;2023;010000180;CH PUBLIC HAUTEVILLE - UNITE ESPERANCE;010007987;N2710;3;
SSR_P;2023;010000180;CH PUBLIC HAUTEVILLE - UNITE ESPERANCE;010007987;N310H;1.6;
SSR_P;2023;010000180;CH PUBLIC HAUTEVILLE - UNITE ESPERANCE;010007987;N3120;0.8;
SSR_P;2023;010000180;CH PUBLIC HAUTEVILLE - UNITE ESPERANCE;010007987;NCINF;5.9;
SSR_P;2023;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;M1010;2;
SSR_P;2023;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;M1180;1;
SSR_P;2023;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N241P;6.45;
SSR_P;2023;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N2460;0.7;
SSR_P;2023;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N2500;8.4;
SSR_P;2023;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N2710;0.3;
SSR_P;2023;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;N3120;0.25;
SSR_P;2023;010000198;CH PUBLIC HAUTEVILLE - UNITE INTERDEPT;010007987;NCINF;8.8;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;M1010;4.8;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;M1070;0.2;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;M1150;1;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;M1320;0.8;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;MAUT;1.2;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N241P;13.5;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2430;0.8;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2450;2.5;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2460;4;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2500;89;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N2710;5.6;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;N3120;2.9;
SSR_P;2023;010000214;CH PUBLIC HAUTEVILLE - UNITE ALBARINE;010007987;NCINF;77.45;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;M1010;1.99;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;M1120;0.06;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;M1180;1.72;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;M1190;0.8;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;M1320;0.82;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;MAUT;1.06;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;N241P;6.49;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;N2430;0.79;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;N2450;0.29;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;N2460;4.36;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;N2500;23.77;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;N2710;1.58;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;N3120;0.57;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;NAUT;9.5;
SSR_P;2023;010002129;SSR LES ARBELLES;310025010;NCINF;23.47;
SSR_P;2023;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;M1010;1.14;0
SSR_P;2023;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;M1320;1.14;0
SSR_P;2023;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N241P;2.22;0
SSR_P;2023;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;N2500;13.62;0
SSR_P;2023;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;NAUT;0.4;0
SSR_P;2023;010005239;CH DU HAUT BUGEY - GEOVREISSET;010008407;NCINF;3.01;0
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;M1010;2.37;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;M1180;2;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;MAUT;45;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N241P;8.35;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2430;2.27;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2450;1;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2460;6.4;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2470;1.88;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2500;11.75;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N2710;2.8;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N310H;2.83;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;N3120;2.4;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;NAUT;33.41;
SSR_P;2023;010008852;CRF L'ORCET SITE DU CH DE FLEYRIAT;010783009;NCINF;15.2;
SSR_P;2023;010011641;CLINIQUE DU SOUFFLE LE PONTET;010000222;M1150;3.92;
SSR_P;2023;010011641;CLINIQUE DU SOUFFLE LE PONTET;010000222;N241P;1.92;
SSR_P;2023;010011641;CLINIQUE DU SOUFFLE LE PONTET;010000222;N2450;1.04;
SSR_P;2023;010011641;CLINIQUE DU SOUFFLE LE PONTET;010000222;N2500;8.09;
SSR_P;2023;010011641;CLINIQUE DU SOUFFLE LE PONTET;010000222;N2710;1.54;
SSR_P;2023;010011641;CLINIQUE DU SOUFFLE LE PONTET;010000222;N310H;7.77;
SSR_P;2023;010011641;CLINIQUE DU SOUFFLE LE PONTET;010000222;N3120;0.79;
SSR_P;2023;010011641;CLINIQUE DU SOUFFLE LE PONTET;010000222;NCINF;17.46;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;M1010;5.08;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;M1180;2;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;MAUT;0.77;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;N241P;6.37;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;N2430;1.63;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;N2450;1.5;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;N2460;5.49;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;N2470;2.22;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;N2500;17.06;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;N2710;4.19;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;N310H;5.75;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;N3120;2;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;NAUT;69.14;
SSR_P;2023;010780278;CENTRE DE REEDUCATION MANGINI;010783009;NCINF;24.24;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;M1010;0.5;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;M1140;0.89;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;M3020;3.45;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;N241P;0.53;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;N2450;1.63;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;N2470;2.22;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;N2500;17.19;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;N2710;4.01;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;N310H;17.5;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;N3120;1.75;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;NAUT;3.82;
SSR_P;2023;010780476;CENTRE SSR READAPT ADOLESCENTS CHANAY;750005068;NCINF;17.96;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;M1140;0.6;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;M1180;6.41;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;M3020;0.2;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;N241P;13.53;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;N2430;3.29;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;N2460;7.08;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;N2470;2.63;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;N2500;39.62;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;N2710;3.52;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;N310H;14.37;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;N3120;0.88;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;NAUT;50.88;
SSR_P;2023;010780492;CRF ROMANS-FERRARI;360000707;NCINF;16.82;
SSR_P;2023;010780799;CTRE DE MPR CHATEAU D'ANGEVILLE;010783009;M1180;1.25;
SSR_P;2023;010780799;CTRE DE MPR CHATEAU D'ANGEVILLE;010783009;N241P;1;
SSR_P;2023;010780799;CTRE DE MPR CHATEAU D'ANGEVILLE;010783009;N2450;0.4;
SSR_P;2023;010780799;CTRE DE MPR CHATEAU D'ANGEVILLE;010783009;N2460;0.85;
SSR_P;2023;010780799;CTRE DE MPR CHATEAU D'ANGEVILLE;010783009;N2500;4.5;
SSR_P;2023;010780799;CTRE DE MPR CHATEAU D'ANGEVILLE;010783009;NAUT;2.5;
SSR_P;2023;010780799;CTRE DE MPR CHATEAU D'ANGEVILLE;010783009;NCINF;5.4;
SSR_P;2023;020000089;CH GUISE;020000022;M1010;0.8;
SSR_P;2023;020000089;CH GUISE;020000022;M1320;0.6;
SSR_P;2023;020000089;CH GUISE;020000022;N241P;1;4
SSR_P;2023;020000089;CH GUISE;020000022;N2430;;1
SSR_P;2023;020000089;CH GUISE;020000022;N2450;1;
SSR_P;2023;020000089;CH GUISE;020000022;N2460;1;
SSR_P;2023;020000089;CH GUISE;020000022;N2500;28;
SSR_P;2023;020000089;CH GUISE;020000022;N2710;1;
SSR_P;2023;020000089;CH GUISE;020000022;N3120;1.65;
SSR_P;2023;020000089;CH GUISE;020000022;NCINF;11.51;
SSR_P;2023;020000097;CH LA FÈRE;020000048;M1320;1.5;
SSR_P;2023;020000097;CH LA FÈRE;020000048;N241P;1;
SSR_P;2023;020000097;CH LA FÈRE;020000048;N2450;0.23;
SSR_P;2023;020000097;CH LA FÈRE;020000048;N2460;0.83;
SSR_P;2023;020000097;CH LA FÈRE;020000048;N2500;11.36;
SSR_P;2023;020000097;CH LA FÈRE;020000048;N2710;1;
SSR_P;2023;020000097;CH LA FÈRE;020000048;N310H;1;
SSR_P;2023;020000097;CH LA FÈRE;020000048;N3120;1;
SSR_P;2023;020000097;CH LA FÈRE;020000048;NAUT;5.64;
SSR_P;2023;020000097;CH LA FÈRE;020000048;NCINF;7.57;
SSR_P;2023;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;MAUT;0.84;
SSR_P;2023;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;N241P;;2
SSR_P;2023;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;N2450;0.25;
SSR_P;2023;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;N2460;0.16;
SSR_P;2023;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;N2500;5.07;
SSR_P;2023;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;N2710;0.13;
SSR_P;2023;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;N3120;0.16;
SSR_P;2023;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;NAUT;2.66;
SSR_P;2023;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;NCINF;3.4;
SSR_P;2023;020000162;CH SAINT-QUENTIN;020000063;M1180;2.4;0
SSR_P;2023;020000162;CH SAINT-QUENTIN;020000063;M1320;1.65;
SSR_P;2023;020000162;CH SAINT-QUENTIN;020000063;N241P;7.05;
SSR_P;2023;020000162;CH SAINT-QUENTIN;020000063;N2430;0.97;
SSR_P;2023;020000162;CH SAINT-QUENTIN;020000063;N2460;2.8;
SSR_P;2023;020000162;CH SAINT-QUENTIN;020000063;N2470;3.05;
SSR_P;2023;020000162;CH SAINT-QUENTIN;020000063;N2500;25.21;
SSR_P;2023;020000162;CH SAINT-QUENTIN;020000063;N2710;4.11;
SSR_P;2023;020000162;CH SAINT-QUENTIN;020000063;NAUT;17.81;
SSR_P;2023;020000162;CH SAINT-QUENTIN;020000063;NCINF;24.94;
SSR_P;2023;020000246;CH VERVINS;020000071;M1010;0.92;
SSR_P;2023;020000246;CH VERVINS;020000071;N241P;0.4;
SSR_P;2023;020000246;CH VERVINS;020000071;N2450;0.45;
SSR_P;2023;020000246;CH VERVINS;020000071;N2460;0.4;
SSR_P;2023;020000246;CH VERVINS;020000071;N2470;;1
SSR_P;2023;020000246;CH VERVINS;020000071;N2500;13.55;
SSR_P;2023;020000246;CH VERVINS;020000071;N2710;0.25;
SSR_P;2023;020000246;CH VERVINS;020000071;N3120;0.4;
SSR_P;2023;020000246;CH VERVINS;020000071;NAUT;5.85;
SSR_P;2023;020000246;CH VERVINS;020000071;NCINF;9.15;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;M1010;4.88;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;M1070;1.77;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;M1150;1.4;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;M1180;5.01;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;M1190;1.15;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;M1320;2.8;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;M3020;0.24;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;MAUT;0.57;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;N241P;20.94;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;N2430;0.59;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;N2450;5.09;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;N2460;11.4;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;N2470;1.15;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;N2500;117.2;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;N2710;6.25;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;N3120;2.64;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;NAUT;72.11;
SSR_P;2023;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;NCINF;120.12;
SSR_P;2023;020000394;CH LAON;020000253;M1010;0.4;
SSR_P;2023;020000394;CH LAON;020000253;N2450;0.31;
SSR_P;2023;020000394;CH LAON;020000253;N2710;0.17;
SSR_P;2023;020000394;CH LAON;020000253;N310H;1.09;
SSR_P;2023;020000394;CH LAON;020000253;NAUT;1.02;
SSR_P;2023;020000394;CH LAON;020000253;NCINF;1.77;
SSR_P;2023;020000519;CH SOISSONS;020000261;M1010;1;
SSR_P;2023;020000519;CH SOISSONS;020000261;M1320;3.24;
SSR_P;2023;020000519;CH SOISSONS;020000261;N241P;0.2;
SSR_P;2023;020000519;CH SOISSONS;020000261;N2450;0.1;
SSR_P;2023;020000519;CH SOISSONS;020000261;N2500;25.21;
SSR_P;2023;020000519;CH SOISSONS;020000261;NAUT;12.56;
SSR_P;2023;020000519;CH SOISSONS;020000261;NCINF;18.11;
SSR_P;2023;020000535;CH CHAUNY;020000287;M1010;2.5;
SSR_P;2023;020000535;CH CHAUNY;020000287;N2460;0.5;
SSR_P;2023;020000535;CH CHAUNY;020000287;N2500;13.65;
SSR_P;2023;020000535;CH CHAUNY;020000287;N2710;0.5;
SSR_P;2023;020000535;CH CHAUNY;020000287;N310H;0.33;
SSR_P;2023;020000535;CH CHAUNY;020000287;NAUT;4.77;
SSR_P;2023;020000535;CH CHAUNY;020000287;NCINF;9.98;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1010;9.8;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1180;2;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1190;1;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N241P;13.7;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2430;1;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2450;2.3;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2460;12.4;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2470;1;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2500;72.6;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2710;1.2;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N310H;2.8;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N3120;3;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;NAUT;92.8;
SSR_P;2023;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;NCINF;41.8;
SSR_P;2023;020001087;CH HIRSON;020004495;M1320;1;
SSR_P;2023;020001087;CH HIRSON;020004495;N241P;0;1
SSR_P;2023;020001087;CH HIRSON;020004495;N2460;0.45;
SSR_P;2023;020001087;CH HIRSON;020004495;N2500;13.09;
SSR_P;2023;020001087;CH HIRSON;020004495;N310H;0.5;
SSR_P;2023;020001087;CH HIRSON;020004495;NAUT;3.51;
SSR_P;2023;020001087;CH HIRSON;020004495;NCINF;8.53;
SSR_P;2023;020003877;SSR CH LAON;020000253;M1010;0.6;
SSR_P;2023;020003877;SSR CH LAON;020000253;M1320;1.14;
SSR_P;2023;020003877;SSR CH LAON;020000253;N2500;14.3;
SSR_P;2023;020003877;SSR CH LAON;020000253;N3120;0.2;
SSR_P;2023;020003877;SSR CH LAON;020000253;NAUT;5.5;
SSR_P;2023;020003877;SSR CH LAON;020000253;NCINF;11.04;
SSR_P;2023;020010310;SSR AURORE BUCY-LE-LONG;750719361;M1010;0.4;
