BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST
DIALYSE_P;2023;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;NCINF;21.51;;;
DIALYSE_P;2023;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;M1110;1.3;;0;1
DIALYSE_P;2023;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2500;3;;;
DIALYSE_P;2023;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;NAUT;0.5;;;
DIALYSE_P;2023;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;NCINF;2.17;;;
DIALYSE_P;2023;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;M1110;;5;1;1
DIALYSE_P;2023;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;N2500;4.5;;;
DIALYSE_P;2023;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;N4100;4.14;;;
DIALYSE_P;2023;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;NAUT;21.81;;;
DIALYSE_P;2023;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;NCINF;54.83;;;
DIALYSE_P;2023;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;M1110;0.06;;0;0
DIALYSE_P;2023;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;N4100;0.54;;;
DIALYSE_P;2023;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;NAUT;0.27;;;
DIALYSE_P;2023;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;NCINF;1;;;
DIALYSE_P;2023;060792736;AGAHTIR AUTODIALYSE NICE;060790540;M1110;0.06;;0;0
DIALYSE_P;2023;060792736;AGAHTIR AUTODIALYSE NICE;060790540;N4100;0.45;;;
DIALYSE_P;2023;060792736;AGAHTIR AUTODIALYSE NICE;060790540;NAUT;0.49;;;
DIALYSE_P;2023;060792736;AGAHTIR AUTODIALYSE NICE;060790540;NCINF;4.85;;;
DIALYSE_P;2023;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;M1110;;4;1;1
DIALYSE_P;2023;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;N4100;0.28;;;
DIALYSE_P;2023;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;NAUT;1.1;;;
DIALYSE_P;2023;060792900;AUTODIAL INST ARNAULT TZANCK MOUGINS;060790797;NCINF;3.2;;;
DIALYSE_P;2023;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;M1110;;4;0;1
DIALYSE_P;2023;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;N2500;6;;;
DIALYSE_P;2023;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;N4100;0.3;3;;
DIALYSE_P;2023;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;NAUT;2.6;;;
DIALYSE_P;2023;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;NCINF;17.5;1;;
DIALYSE_P;2023;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;M1110;0.22;;0;0
DIALYSE_P;2023;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;N4100;0.35;;;
DIALYSE_P;2023;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;NAUT;0.28;;;
DIALYSE_P;2023;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;NCINF;2.66;;;
DIALYSE_P;2023;070000179;CH ARDECHE NORD;070780358;M1110;3.14;0;0;1
DIALYSE_P;2023;070000179;CH ARDECHE NORD;070780358;N2500;6.61;0;;
DIALYSE_P;2023;070000179;CH ARDECHE NORD;070780358;NAUT;7.67;0;;
DIALYSE_P;2023;070000179;CH ARDECHE NORD;070780358;NCINF;19.98;0;;
DIALYSE_P;2023;070004726;AGDUC CENTRE DE DIALYSE AUBENAS;380793802;M1110;1.39;;0;1
DIALYSE_P;2023;070004726;AGDUC CENTRE DE DIALYSE AUBENAS;380793802;NAUT;7.14;;;
DIALYSE_P;2023;070004726;AGDUC CENTRE DE DIALYSE AUBENAS;380793802;NCINF;11.01;;;
DIALYSE_P;2023;070786231;AURAL UNITE DIALYSE CH AUBENAS;690796552;M1110;0.09;;;1
DIALYSE_P;2023;070786231;AURAL UNITE DIALYSE CH AUBENAS;690796552;NAUT;0.05;2;;
DIALYSE_P;2023;070786231;AURAL UNITE DIALYSE CH AUBENAS;690796552;NCINF;2.76;;;
DIALYSE_P;2023;070786249;AURAL UNITE DIALYSE CH ANNONAY;690796552;M1110;0;4;;1
DIALYSE_P;2023;070786249;AURAL UNITE DIALYSE CH ANNONAY;690796552;NAUT;0;1;;
DIALYSE_P;2023;070786249;AURAL UNITE DIALYSE CH ANNONAY;690796552;NCINF;3.78;1;;
DIALYSE_P;2023;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;M1110;1.08;;1;0
DIALYSE_P;2023;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2500;15.01;;;
DIALYSE_P;2023;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;NAUT;0.93;;;
DIALYSE_P;2023;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;NCINF;20.62;;;
DIALYSE_P;2023;080005846;UNITE D AUTODIALYSE DE BAZEILLES;510000953;M1110;0.04;;;
DIALYSE_P;2023;080005846;UNITE D AUTODIALYSE DE BAZEILLES;510000953;NCINF;1.62;;;
DIALYSE_P;2023;080011182;UAD ET UDM ARPDD;510000953;M1110;0.4;;;
DIALYSE_P;2023;080011182;UAD ET UDM ARPDD;510000953;NCINF;20.74;;;
DIALYSE_P;2023;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;M1110;2.43;;0;1
DIALYSE_P;2023;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;N2500;6.38;;;
DIALYSE_P;2023;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;NAUT;0.3;;;
DIALYSE_P;2023;090000175;CHIVA SITE ST JEAN DE VERGES;090781774;NCINF;10.84;;;
DIALYSE_P;2023;090002833;AAIR UAD UDM DD PAMIERS;310000633;M1110;0.76;;1;1
DIALYSE_P;2023;090002833;AAIR UAD UDM DD PAMIERS;310000633;N4100;0.33;;;
DIALYSE_P;2023;090002833;AAIR UAD UDM DD PAMIERS;310000633;NAUT;0.73;2;;
DIALYSE_P;2023;090002833;AAIR UAD UDM DD PAMIERS;310000633;NCINF;0.12;6;;
DIALYSE_P;2023;090784125;AAIR UAD LAVELANET;310000633;M1110;0.06;;1;1
DIALYSE_P;2023;090784125;AAIR UAD LAVELANET;310000633;N4100;0.33;;;
DIALYSE_P;2023;090784125;AAIR UAD LAVELANET;310000633;NAUT;0.73;2;;
DIALYSE_P;2023;090784125;AAIR UAD LAVELANET;310000633;NCINF;0.12;3;;
DIALYSE_P;2023;090784679;AAIR UAD UDM ST LIZIER;310000633;M1110;0.14;;1;1
DIALYSE_P;2023;090784679;AAIR UAD UDM ST LIZIER;310000633;N4100;0.33;;;
DIALYSE_P;2023;090784679;AAIR UAD UDM ST LIZIER;310000633;NAUT;0.73;2;;
DIALYSE_P;2023;090784679;AAIR UAD UDM ST LIZIER;310000633;NCINF;0.12;4;;
DIALYSE_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M1110;0.4;;0;1
DIALYSE_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2500;12.32;;;
DIALYSE_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NAUT;5.65;;;
DIALYSE_P;2023;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NCINF;16.82;;;
DIALYSE_P;2023;100005958;UNITE D'AUTO-DIALYSE DE ROMILLY;510000953;M1110;0.05;;;
DIALYSE_P;2023;100005958;UNITE D'AUTO-DIALYSE DE ROMILLY;510000953;NCINF;2;;;
DIALYSE_P;2023;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;M1110;0.93;;;
DIALYSE_P;2023;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;N2500;1.33;;;
DIALYSE_P;2023;100006550;UNITE DE DIALYSE DE ROSIERES PRES TROY;510000953;NCINF;20.52;;;
DIALYSE_P;2023;110000023;CH CARCASSONNE;110780061;M1110;1.05;;0;1
DIALYSE_P;2023;110000023;CH CARCASSONNE;110780061;N2500;12.19;;;
DIALYSE_P;2023;110000023;CH CARCASSONNE;110780061;NAUT;2.1;;;
DIALYSE_P;2023;110000023;CH CARCASSONNE;110780061;NCINF;26.47;;;
DIALYSE_P;2023;110004413;AIDER SANTE UAD NARBONNE;340000264;M1110;;3;0;1
DIALYSE_P;2023;110004413;AIDER SANTE UAD NARBONNE;340000264;N4100;0.49;;;
DIALYSE_P;2023;110004413;AIDER SANTE UAD NARBONNE;340000264;NAUT;0.66;;;
DIALYSE_P;2023;110004413;AIDER SANTE UAD NARBONNE;340000264;NCINF;0.37;6;;
DIALYSE_P;2023;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;M1110;0.17;;0;1
DIALYSE_P;2023;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;N4100;0.25;;;
DIALYSE_P;2023;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;NAUT;0.51;;;
DIALYSE_P;2023;110004421;AIDER SANTE UAD CH LIMOUX QUILLAN;340000264;NCINF;0.23;4;;
DIALYSE_P;2023;110004439;AIDER SANTE UAD TREBES;340000264;M1110;0.14;;0;1
DIALYSE_P;2023;110004439;AIDER SANTE UAD TREBES;340000264;N4100;0.37;;;
DIALYSE_P;2023;110004439;AIDER SANTE UAD TREBES;340000264;NAUT;0.5;;;
DIALYSE_P;2023;110004439;AIDER SANTE UAD TREBES;340000264;NCINF;0.24;4;;
DIALYSE_P;2023;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;M1110;0.54;;0;1
DIALYSE_P;2023;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;N4100;0.83;;;
DIALYSE_P;2023;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;NAUT;1.31;;;
DIALYSE_P;2023;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;NCINF;9.66;3;;
DIALYSE_P;2023;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2500;5.5;;;
DIALYSE_P;2023;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;NAUT;2;;;
DIALYSE_P;2023;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;NCINF;21;;;
DIALYSE_P;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M1110;3.5;;0;1
DIALYSE_P;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2500;4.74;;;
DIALYSE_P;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NAUT;1.9;;;
DIALYSE_P;2023;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NCINF;16.07;;;
DIALYSE_P;2023;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;M1110;0.59;;0;1
DIALYSE_P;2023;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;N4100;0.57;;;
DIALYSE_P;2023;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;NAUT;2.85;;;
DIALYSE_P;2023;120001748;AIDER SANTE UAD UDM DD MILLAU;340000264;NCINF;11.55;;;
DIALYSE_P;2023;120005228;AAIR UAD UDM RODEZ;310000633;M1110;0.3;;1;1
DIALYSE_P;2023;120005228;AAIR UAD UDM RODEZ;310000633;N4100;0.33;;;
DIALYSE_P;2023;120005228;AAIR UAD UDM RODEZ;310000633;NAUT;0.73;2;;
DIALYSE_P;2023;120005228;AAIR UAD UDM RODEZ;310000633;NCINF;0.12;5;;
DIALYSE_P;2023;120007786;AAIR UAD UDM DD ST REMY;310000633;M1110;0.2;;1;1
DIALYSE_P;2023;120007786;AAIR UAD UDM DD ST REMY;310000633;N4100;0.33;;;
DIALYSE_P;2023;120007786;AAIR UAD UDM DD ST REMY;310000633;NAUT;0.73;2;;
DIALYSE_P;2023;120007786;AAIR UAD UDM DD ST REMY;310000633;NCINF;0.12;4;;
DIALYSE_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M1110;0.6;;;1
DIALYSE_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2500;7.11;;;
DIALYSE_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NAUT;4.5;;;
DIALYSE_P;2023;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NCINF;15.43;;;
DIALYSE_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M1110;2;;0;1
DIALYSE_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2500;4.65;;;
DIALYSE_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NAUT;4.5;;;
DIALYSE_P;2023;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NCINF;15.15;;;
DIALYSE_P;2023;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;M1110;0.98;;0;1
DIALYSE_P;2023;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;N4100;0.55;;;
DIALYSE_P;2023;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;NAUT;5.18;;;
DIALYSE_P;2023;130008287;ADPC UNITE D'AUTODIALYSE MARSEILLE 02;130006810;NCINF;0.75;4;;
DIALYSE_P;2023;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;M1110;;2;0;1
DIALYSE_P;2023;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;N2500;2;;;
DIALYSE_P;2023;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;N4100;0.8;;;
DIALYSE_P;2023;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;NAUT;3.23;;;
DIALYSE_P;2023;130024268;NEPHROCARE SALON CENTRE D'HEMODIALYSE;130050545;NCINF;9;4;;
DIALYSE_P;2023;130034002;DIAVERUM PROVENCE SALON;130006562;M1110;;8;1;1
DIALYSE_P;2023;130034002;DIAVERUM PROVENCE SALON;130006562;N4100;1;;;
DIALYSE_P;2023;130034002;DIAVERUM PROVENCE SALON;130006562;NAUT;0.65;;;
DIALYSE_P;2023;130034002;DIAVERUM PROVENCE SALON;130006562;NCINF;9.83;;;
DIALYSE_P;2023;130034044;DIAVERUM PROVENCE MARIGNANE SITE CLIN;130006562;M1110;;8;1;1
DIALYSE_P;2023;130034044;DIAVERUM PROVENCE MARIGNANE SITE CLIN;130006562;N4100;0.9;;;
DIALYSE_P;2023;130034044;DIAVERUM PROVENCE MARIGNANE SITE CLIN;130006562;NAUT;0.65;;;
DIALYSE_P;2023;130034044;DIAVERUM PROVENCE MARIGNANE SITE CLIN;130006562;NCINF;7.67;;;
DIALYSE_P;2023;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;M1110;;8;1;1
DIALYSE_P;2023;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;N4100;0.6;;;
DIALYSE_P;2023;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;NAUT;0.7;;;
DIALYSE_P;2023;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;NCINF;7.88;;;
DIALYSE_P;2023;130034531;DIAVERUM PROVENCE ARLES SITE CH;130006562;M1110;0;2;0;1
DIALYSE_P;2023;130034531;DIAVERUM PROVENCE ARLES SITE CH;130006562;N2500;5.67;;;
DIALYSE_P;2023;130034531;DIAVERUM PROVENCE ARLES SITE CH;130006562;N4100;2.01;;;
DIALYSE_P;2023;130034531;DIAVERUM PROVENCE ARLES SITE CH;130006562;NAUT;1.2;;;
DIALYSE_P;2023;130034531;DIAVERUM PROVENCE ARLES SITE CH;130006562;NCINF;24.67;;;
DIALYSE_P;2023;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;M1110;3.63;;0;1
DIALYSE_P;2023;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;N4100;1.41;;;
DIALYSE_P;2023;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;NAUT;5.05;;;
DIALYSE_P;2023;130034614;ADPC UNITE D'AUTODIALYSE MARSEILLE 09;130006810;NCINF;2.87;6;;
DIALYSE_P;2023;130035223;BOUCHARD AUTODIALYSE ACTIPOLE 12 MRS;130001415;M1110;;1;0;1
DIALYSE_P;2023;130035959;ADPC UDM MARSEILLE SITE HOP CONCEPT;130006810;M1110;0.97;;0;1
DIALYSE_P;2023;130035959;ADPC UDM MARSEILLE SITE HOP CONCEPT;130006810;N2500;1.16;;;
DIALYSE_P;2023;130035959;ADPC UDM MARSEILLE SITE HOP CONCEPT;130006810;N4100;0.54;;;
DIALYSE_P;2023;130035959;ADPC UDM MARSEILLE SITE HOP CONCEPT;130006810;NAUT;3.46;;;
DIALYSE_P;2023;130035959;ADPC UDM MARSEILLE SITE HOP CONCEPT;130006810;NCINF;0.74;7;;
